,Tweet Posted Time (UTC),Tweet Content,Tweet Location
217191,23/04/2020,Saluting the #CoronaWarriors The real life Avengers  covid19 has tought us  sanitory worker deserve more respect thn bollywood stars.@sankshep_sr @Tarun_andnic @BanerjeeProtima @uditprakash @ChetanSanghi @MohanHalderpb @BindiyaBanerji @UPbmc @ajoy_bairagi @Sashipb,Andaman and Nicobar Islands
217192,23/04/2020,For the 7 people who voted âYesâ. Sorry but youâre wrong. Spitting is a big No-No in the times of Corona or otherwise. It can lead to spread of #Covid19 We should be a part of #SwacchBharat Also there are heavy fines for spitting or chewing gutka  tobacco etc under the DM act.,Andaman and Nicobar Islands
217193,23/04/2020,Surprise . Without blaming anyone   somewhere this piecemeal increase from single family also reflects the failure of Administration and it's strategy to stop #CoronaInAndamans #COVID19 ,Andaman and Nicobar Islands
217194,23/04/2020,Not only Police Personnel fighting with #COVID19 their family also Mother of ASI SDS Bansal of PS Campbell Bay stitches Face Mask and Staff of PS distributed to the general public. #AndamanFightsCOVID19 @Dependra_Pathak @MediaRN_ANI @ChetanSanghi @NicobarPolice,Andaman and Nicobar Islands
217195,23/04/2020,N&MA district police interacting with various religious leaders and requested them not to allow any gatherings in religious places for prayer. #COVID19 #StayHome #StaySafe,Andaman and Nicobar Islands
217196,23/04/2020,The link to Daily Telegrams of 23rd April is given below for information of all: http://dt.andaman.gov.in/epaper/23420200727723.pdf #StayHome #COVID19 ,Andaman and Nicobar Islands
228329,24/04/2020,PortBlair is being sophisticated with the CoronaVirus cases. #HopeForCure #BreakCorona #StayAtHome,Andaman and Nicobar Islands
228330,24/04/2020,**Andaman Corona Virus Updates** Confirmed Case - *23* Active - *12* Recover - 11 Death - 00 Today 01 Positive Case,Andaman and Nicobar Islands
228331,24/04/2020,**Andaman Corona Virus Updates** Confirmed Case - *22* Active - *11* Recover - 11 Death - 00 #stayhomestaysafe,Andaman and Nicobar Islands
228332,24/04/2020,Some people just donât understand. Covid19 can still be contained or managed unfortunately there is no cure for stupidity.,Andaman and Nicobar Islands
228333,24/04/2020,Police ensuring social distancing at ATMs  petrol pump and markets after the partial relaxation of lockdown in N&MA district. #COVID19 #IndiaFightsCorona @Dependra_Pathak,Andaman and Nicobar Islands
228334,24/04/2020,On #panchayatirajdiwas  as Secretary of @BJP4AnN interact with Pradhan of G.P Shoalbay  Hopetown  Shorepoint  Wandoor  Beodnabad  Bambooflat  Brindaban  Ferrargunj  motivatd them2work more in this time of disastor to fight COVID19 &amp; heard the issues to share with @Andaman_Admin â at Andaman &amp; Nicobar Islands,Andaman and Nicobar Islands
228335,24/04/2020,Reaching out to the needy  Dry Ration articles distributed in Malacca Village in Nicobar District in which 57 families benefited. #COVID19 #IndiaFightsCoronavirus @Dependra_Pathak,Andaman and Nicobar Islands
228336,24/04/2020,The link to Daily Telegrams of 24th April is given below for information of all: http://dt.andaman.gov.in/epaper/234202023144382.pdf #StayHome #COVID19 ,Andaman and Nicobar Islands
228337,24/04/2020,Respected LG @Admiral_DKJoshi Sir  Our PRI members r doing exemplary work to assist residents as wellas admn. officers. I was eagerly searching your message2 us in Daily Telegram on #panchayatirajdiwas.Yet we are still highly motivatd 2fight Covid19. Thankyou Sir.@Andaman_Admin,Andaman and Nicobar Islands
228338,24/04/2020,Hug #ChineseVirus or #StayHomeStaySafe #MaintainSocialDistance #AndamanFightsCOVID19 #IndiaFightsCorona,Andaman and Nicobar Islands
228339,24/04/2020,Police ensuring social distancing at ATMs  petrol pump and markets after the partial relaxation of lockdown in N&MA district. #COVID19 #IndiaFightsCorona @Dependra_Pathak,Andaman and Nicobar Islands
241233,25/04/2020,**Andaman Corona Virus Updates** Confirmed Case - *33* Active - *22* Recover - 11 Death - 00 Today 04 Positive Case,Andaman and Nicobar Islands
241234,25/04/2020,Kindly everyone please follow this message so that we can fight with Corona virus and stay safe and make the figure again zero #StayAtHome #COVID19 #FightAgainstCoronavirus,Andaman and Nicobar Islands
241235,25/04/2020,are available and donât have to be brought in from outside. However as per the directions from our Home ministry  the restrictions will not be relaxed in containment zones  the areas where one or more coronavirus infections or suspected cases are reported. (2/5),Andaman and Nicobar Islands
241236,25/04/2020,Kindly everyone please follow this message so that we can fight with Corona virus and stay safe and make the figure again zero #StayAtHome #COVID19 #FightAgainstCoronavirus,Andaman and Nicobar Islands
241237,25/04/2020,Sir  I wish that the nos. stop here but what is our contingency plan to accommodate more +ives after we cross 50? Do we have enough PPEs for the health staff serving COVID19 patients?,Andaman and Nicobar Islands
241238,25/04/2020,Inspired by @narendramodi #DoGajDoori #SocialDistancing #CoronavirusOutbreakindia #à¤¦à¥_à¤à¤_à¤¦à¥à¤°à¥ #COVID19 #Pandemic #NarendraModi #COVID2019india,Andaman and Nicobar Islands
241239,25/04/2020,Ramzan Mubarak! A&N Police requests all to celebrate this Ramzan at home as #lockdown &amp; #SocialDistancing in force Pls do not invite relatives/friends to ur home or go to theirs. We already have 29 #Covid19 cases Violators will face strict legal action #AndamanFightsCovid19,Andaman and Nicobar Islands
241240,25/04/2020,To ensure safety and security of Medical doctors  workers and staff managing #Covid19 pandemic @andamanpolice has designated Nodal Officers in each district and for the UT. Details below: @Dependra_Pathak @jatinnarwal1,Andaman and Nicobar Islands
241241,25/04/2020,The link to Daily Telegrams of 25th April is given below for information of all: http://dt.andaman.gov.in/epaper/244202023734521.pdf #StayHome #COVID19 ,Andaman and Nicobar Islands
252964,26/04/2020,Let's try and control the spread and connect with the inner self to fight the pandemic together. #coronavirus #IndiaFightsCorona #Covid_19 #WeAreAllInThisTogether #innerstrength #willpower #keepnegativityaway #survivinglockdown #covid19 #workfromhome #inthistogether,Andaman and Nicobar Islands
252965,26/04/2020,Don't try to drag #IndiaFightsCoronavirus into your own created mess! Praising India won't get our support to whatever you guys did with this Pandemic? Doesn't warnings from Taiwan &amp; reports from other sources regarding spread of Corona virus matter to you? You hided many facts.,Andaman and Nicobar Islands
252966,26/04/2020,Port Blair: Degree of spread of COVID-19 has been increasing exponentially which suggests to pay attention to factors like survey for identification of Corona Virus affected cases  and after then need for quarantine. Stepsto cure &amp; reduce degree of mortality are equally important,Andaman and Nicobar Islands
252967,26/04/2020,Please #StayAtHome and Don't Stray. Our fight is with #coronavirus and not with Police  Health Workers or Administration. Efforts to demean #CoronaWarriors will weaken our war against #InvisibleEnemy. ,Andaman and Nicobar Islands
252968,26/04/2020,Let's try and control the spread and connect with the inner self to fight the pandemic together. #coronavirus #IndiaFightsCorona #Covid_19 #WeAreAllInThisTogether #innerstrength #willpower #keepnegativityaway #survivinglockdown #covid19 #workfromhome #inthistogether,Andaman and Nicobar Islands
252969,26/04/2020,Parakram - Anti Terror Units have been roped in to fight the scourge of #Covid19 Theyâre supplementing our presence and strength on the ground. And help enforce #lockdown #StayAtHome #StaySafe Together #AndamanFightsCOVID19 @Dependra_Pathak,Andaman and Nicobar Islands
252970,26/04/2020,Let's try and control the spread and connect with the inner self to fight the pandemic together. #coronavirus #IndiaFightsCorona #Covid_19 #WeAreAllInThisTogether #innerstrength #willpower #keepnegativityaway #survivinglockdown #covid19 #workfromhome #inthistogether,Andaman and Nicobar Islands
260819,26/04/2020,This is what we call inclusive mindset. Nome should be left behind. @friendsofrss @RSSorg @VeenaSingh_RSS @BDUTT @RanaAyyub @RahulGandhi Help all without discrimination  work towards becoming self-reliant country: RSS chief Mohan Bhagwat on Covid crisis ,Andaman and Nicobar Islands
260820,26/04/2020,The decision of Andaman Administration to open shops for 4days a week has grate benefited for containment of COVID-19 spread. Ppls movements in city seems to reduce more than before. #stayhomestaysafe #andamanfightscorona @Andaman_Admin @ChetanSanghi,Andaman and Nicobar Islands
260821,26/04/2020,Let's try and control the spread and connect with the inner self to fight the pandemic together. #coronavirus #IndiaFightsCorona #Covid_19 #WeAreAllInThisTogether #innerstrength #willpower #keepnegativityaway #survivinglockdown #covid19 #workfromhome #inthistogether,Andaman and Nicobar Islands
260822,26/04/2020,@ChetanSanghi Sir  bcoz of the lockdown and the never ending wait for the HIGH SPEED INTERNET  the islanders r getting more n more frustrated as the day goes by . Kindly intervene to make HSI a reality as soon as possible for these far flung islands !,Andaman and Nicobar Islands
260823,26/04/2020,Sir  bcoz of the lockdown and the never ending wait for the HIGH SPEED INTERNET  the islanders r getting more n more frustrated as the day goes by . Kindly intervene to make HSI a reality as soon as possible for these far flung islands !,Andaman and Nicobar Islands
260824,26/04/2020,Please provide door delivery service in containment zone so that people can strictly follow the lockdown..,Andaman and Nicobar Islands
267677,27/04/2020,80% of staff of @AndamanPolice have already installed #ArogyaSetuApp on their phones. Weâre doing everything to keep you as well as ourselves safe from #Covid19 What about you? Help #AndamanFightsCovid19. Download the App today. @Dependra_Pathak @ChetanSanghi @MediaRN_ANI,Andaman and Nicobar Islands
267678,27/04/2020,The link to Daily Telegrams of 27th April is given below for information of all: http://dt.andaman.gov.in/epaper/264202021382728.pdf #StayHome #COVID19 ,Andaman and Nicobar Islands
267679,27/04/2020,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS :,Andaman and Nicobar Islands
267680,27/04/2020,An initiative by SHO PS Kadamtala  offering Tea and Snacks to the night patrolling staff who are working round the clock in the Frontline to fight against #COVID19 #FrontlineWarriors @Dependra_Pathak,Andaman and Nicobar Islands
267681,27/04/2020,My Bodyguard #AarogyaSetu #AndamanFightsCorona #IndiaFightsCorona #COVID19,Andaman and Nicobar Islands
267682,27/04/2020,@ChetanSanghi Sir good morning though Bambooflat is considered as Red Zone and no one is allowed to move out or in as we appreciate for this steps taken by A &amp; N Administration to stop spread of COVID19. Sir but the availability of essential commoditi,Andaman and Nicobar Islands
267683,27/04/2020,My Bodyguard #AarogyaSetu #AndamanFightsCorona #IndiaFightsCorona #COVID19,Andaman and Nicobar Islands
267684,27/04/2020,We Demand #HighSpeedInternet in Andaman at this difficult time #StayHome. Our demand migration to #CANI OFC immediately with pan India tarrif/rates. #AndamanFightsCorona #IndiaFightsCorona #MaintainaSocialDistance @PMOIndia @rsprasad @DoT_India @BSNLCorporate,Andaman and Nicobar Islands
277118,27/04/2020,During last 48 hour  no tweet from CS @chetansanghi sir  regarding more +ve active cases has come. Thank you Sir. Hope graph will down now. #optimistic Together we will defeat Covid 19. #amazingandaman,Andaman and Nicobar Islands
277119,27/04/2020,Great and consultative initiatives for the fight against covid-19. ,Andaman and Nicobar Islands
277120,27/04/2020,During the lockdown period there is too much water scarcity in Port Blair ....,Andaman and Nicobar Islands
277121,27/04/2020,I am hoping that by the end of lock down  you guys will be brought back . Plz  have patience until situation improves here too. Most of the areas in PB are under strict lock down due to recent surge. I think u know that too. Please understand my view.,Andaman and Nicobar Islands
277122,27/04/2020,Today I have seen a lot of peoples as well as vehicles is in road.....I think it's because of last two days shutdown... its not looking like lockdown is going on in Andaman..... @ChetanSanghi @Dependra_Pathak,Andaman and Nicobar Islands
277123,27/04/2020,@ShashiTharoor do you think ignoring states like ANDAMAN at these lockdown with a poor internet connectivity can create a mental disturbance for Islander. Is India playing a part of great negligence ?. when there is option available for operationilising u,Andaman and Nicobar Islands
292057,28/04/2020,Pradhan Gram Panchayat @Preethima Kumari turns off all the lights of his residence &amp; lights earthen lamps. PM had appealed to the nation to switch off all lights of houses today at 9 PM  &amp; just light a candle  'diya'  or flashlight  to mark India's fight against #Coronavirus ,Andaman and Nicobar Islands
292058,28/04/2020,Here are the names of senior journalists. Journalist or not? But as a responsible citizen  Creating panic is not acceptable by any means during hard times as in covid19 pandemic. @ChetanSanghi @MediaRN_ANI @sardesairajdeep @zubairpbl,Andaman and Nicobar Islands
292059,28/04/2020,@AndamanPolice continues maintaining #zerotolerance against mischievous/malicious/fake #socialmedia posts in containing #Covid19 Letâs fight #pandemic together 5 cases instituted against including Govt servants Police families &amp;others #DontPostHate ,Andaman and Nicobar Islands
292060,28/04/2020,N&MA district police are ensuring that all norms related to #COVID19 are followed strictly. Accordingly  announcements are being done to create awareness among the general public to maintain social distancing and compulsorily wear masks when outside their homes. @Dependra_Pathak,Andaman and Nicobar Islands
301016,28/04/2020,The entire world is under grip of COVID-19 pandemic  an invisible enemy. Is it right to bring in panic with such mischevious question. That too particularly by a Journalist? Please follow instructions by Government . @ChetanSanghi @AndamanNews #StayAtHome #IndiaFightsCOVID19,Andaman and Nicobar Islands
301017,28/04/2020,We were good even after so many problems. We are a helping hand amid COVID 19 situation. We are in lockdown due to which we are facing difficulties but here life prevails over economy. Today had a beutiful Pakistani advertisement in my whatsapp. Liked it. We also like good thing.,Andaman and Nicobar Islands
301018,28/04/2020,Your leaders were boasting about firing Nuclear weapon. We have no first use policy & have never made ceasefire violation. We are busy in our fight against COVID-19. Ceasefire violations were made by your army to infuse terrorist. We have only targeted terroist launchpads in past,Andaman and Nicobar Islands
301019,28/04/2020,*TCS* is offering 15 days course *Free of cost* so that students can utilize the lockdown period productively to sharpen their skills. To Register Click: https://learning.tcsionhub.in/courses/career-edge/ *Stay Home  Stay Safe*,Andaman and Nicobar Islands
301020,28/04/2020,Checking the arrangements and motivating staff deployed 24x7 on the ground  IG L&O Sh. Madhup Tewari  IPS visited Bambooflat Hotspot in South Andaman. He was accompanied by @SP_SouthAndaman and other officers. #AndamanFightsCOVID19 #Lockdown #HotspotVisit @Dependra_Pathak,Andaman and Nicobar Islands
301021,28/04/2020,Sometimes I dream of sailing a boat in the middle of an ocean in this quarantine. What do you guys dream in this lockdown? . . . . . #lockdownindia #lockdowndreams #quartine #quarantinelife #portblairâ¦ https://www.instagram.com/p/B_hjMzCDY7i/?igshid=huyvqrkexdbt,Andaman and Nicobar Islands
301022,28/04/2020,We were good even after so many problems. We are a helping hand amid COVID 19 situation. We are in lockdown due to which we are facing difficulties but here life prevails over economy. Today had a beutiful Pakistani advertisement in my whatsapp. Liked it. We also like good thing.,Andaman and Nicobar Islands
301023,28/04/2020,rich #embroidery of India in lockdown homebound people can learn this craft Zardozi &amp; zari work? thread with bright shining metal work is used to enhance shining effect at crafts museum New Delhi buy genuine zari work so that weavers get due prices ,Andaman and Nicobar Islands
301024,28/04/2020,Missing those morning at beaches of Portblair in Andaman & Nicobar Islands in this lockdown. Note-When you go for a walk in morning  always carry your camera.Your morning will surely be a different one as aâ¦ https://www.instagram.com/p/B_g4gioj1wb/?igshid=ieo5je8v72pv,Andaman and Nicobar Islands
301025,28/04/2020,Welcoming the decision of @Andaman_Admin to relieve some restrictions in lockdown at Swaraj dweep  Shaheed dweep  Little Andaman and Rutland.,Andaman and Nicobar Islands
313365,28/04/2020,Sometimes I dream of sailing a boat in the middle of an ocean in this quarantine. What do you guys dream in this lockdown? . . . . . #lockdownindia #lockdowndreams #quartine #quarantinelife #portblairâ¦ https://www.instagram.com/p/B_hjMzCDY7i/?igshid=huyvqrkexdbt,Andaman and Nicobar Islands
313366,28/04/2020,Missing those morning at beaches of Portblair in Andaman & Nicobar Islands in this lockdown. Note-When you go for a walk in morning  always carry your camera.Your morning will surely be a different one as aâ¦ https://www.instagram.com/p/B_g4gioj1wb/?igshid=ieo5je8v72pv,Andaman and Nicobar Islands
314577,29/04/2020,Awareness activities by the N&MA District police  creating awareness among the local fishermen regarding the importance of wearing the mask and social distancing during fishing activities. #COVID19 #AndamanFightsCOVID19 @Dependra_Pathak,Andaman and Nicobar Islands
314578,29/04/2020,We Demand #HighSpeedInternet in Andaman at this difficult time #StayHome. Our demand migration to #CANI OFC immediately with pan India tarrif/rates. #AndamanFightsCorona #IndiaFightsCorona #MaintainaSocialDistance @PMOIndia @rsprasad @DoT_India @BSNLCorporate,Andaman and Nicobar Islands
322298,29/04/2020,lockdown the words what  when  why  where who etc.... in this crises situation... Admn did its best to redress your requirement. pls stay home...,Andaman and Nicobar Islands
322299,29/04/2020,Earlier I thought I just hated my husband . Lockdown opened my eyes. Now I hate my children too.,Andaman and Nicobar Islands
322300,29/04/2020,Respected DC @Abhishekdev1982 Sir  An important katcha nallah hasbeen blocked by APWD  3 months ago to construct culvert and road but left as it is due to sudden lockdown. Needs Clarence by tomorrow to avoid flood  and damage of life  property if rains heavily by low pressure. ,Andaman and Nicobar Islands
322301,29/04/2020,Blue whale spotted.. #Might b result of lockdown Destroyers r trapd @home  Nature is rebulding itself... +ve Note :- humans hav pushd bak #RAGNAROK to atleast 3-4 years jus by sitin @home for less thn 2 months. @Tarun_andnic @sankshep_sr,Andaman and Nicobar Islands
322302,29/04/2020,Sir it my humble request from you..please provide high speed internet in port Blair...we students were not able to attend our online classes during this lockdown period.. ,Andaman and Nicobar Islands
333599,29/04/2020,lockdown the words what  when  why  where who etc.... in this crises situation... Admn did its best to redress your requirement. pls stay home...,Andaman and Nicobar Islands
333600,29/04/2020,Earlier I thought I just hated my husband . Lockdown opened my eyes. Now I hate my children too.,Andaman and Nicobar Islands
333601,29/04/2020,Respected DC @Abhishekdev1982 Sir  An important katcha nallah hasbeen blocked by APWD  3 months ago to construct culvert and road but left as it is due to sudden lockdown. Needs Clarence by tomorrow to avoid flood  and damage of life  property if rains heavily by low pressure. ,Andaman and Nicobar Islands
333602,29/04/2020,Blue whale spotted.. #Might b result of lockdown Destroyers r trapd @home  Nature is rebulding itself... +ve Note :- humans hav pushd bak #RAGNAROK to atleast 3-4 years jus by sitin @home for less thn 2 months. @Tarun_andnic @sankshep_sr,Andaman and Nicobar Islands
333603,29/04/2020,Sir it my humble request from you..please provide high speed internet in port Blair...we students were not able to attend our online classes during this lockdown period.. ,Andaman and Nicobar Islands
342726,30/04/2020,The link to Daily Telegrams of 30th April is given below for information of all: http://dt.andaman.gov.in/epaper/3042020112017424.pdf #StayHome #COVID19 ,Andaman and Nicobar Islands
342727,30/04/2020,Few things to remember and be taken care of while shopping during #COVID19 ,Andaman and Nicobar Islands
342728,30/04/2020,LIVE: Shri @RahulGandhi in conversation with Dr. Raghuram Rajan on COVID19 &amp; its economic impact. #RahulShowsTheWay,Andaman and Nicobar Islands
342729,30/04/2020,We Demand #HighSpeedInternet in Andaman at this difficult time #StayHome. Our demand migration to #CANI OFC SMC immediately with pan India tarrif/rates. #AndamanFightsCorona #IndiaFightsCorona #MaintainaSocialDistance @PMOIndia @rsprasad @DoT_India @BSNLCorporate,Andaman and Nicobar Islands
371588,01/05/2020, tweet-content ,Andaman and Nicobar Islands
371589,01/05/2020, tweet-content ,Andaman and Nicobar Islands
371590,01/05/2020, tweet-content ,Andaman and Nicobar Islands
371591,01/05/2020, tweet-content ,Andaman and Nicobar Islands
371748,01/05/2020, tweet-content ,Andaman and Nicobar Islands
371749,01/05/2020, tweet-content ,Andaman and Nicobar Islands
