,Tweet Posted Time (UTC),Tweet Content,Tweet Location
19728,19/03/2020,Corona Virus has impacted the IT industry as well  but it will be up soon. #CoronaVirusUpdate,Haryana
19729,19/03/2020,So good to see Prime Minister is leading from the front and requesting the people of the nation to give their time in order to fight hard with this invisible enemy - The Corona Virus! #GoCoronaCoronaGo #StaySafeStayHome,Haryana
19730,19/03/2020,Hey @CoronaVirus  I heard that you are very strong in Germany. I just wanted to remind you that our dear strongman  @dhruv_rathee is also there and making his videos against the #HindutvavaadiForces.,Haryana
19731,19/03/2020,Hey @ImranKhanPTI! Why are you upset with #CoronaVirus? You have a lot of #SecondhandNukes that you got from #China. Use them. Eliminate potential infections. They will anyway be terrorists.,Haryana
19732,19/03/2020,Hello i kindly request you not to come out of your house after 10 pm tonight till tomorrow 5 am.... As their will be spraying medicine in the air in order to kill the COVID-19!! Share this information to all your friends relatives and your families... Thank you. @narendramodi,Haryana
19733,19/03/2020,Due to Modi ji announcement of lockdown people where afraid and they stock 1 month grocery at there home due to this people where panic some items where out of stock @PMOIndia please suggest people that they will get daily needs and itâs not be closed .,Haryana
21192,20/03/2020,In your last tweet France died is 372 and in this tweet 371? Is that possible ??,Haryana
21193,20/03/2020,#Miracles_Of_TrueWorship Coronavirus is nothing when compared to cancer on the basis of fatality and many patients get their cancer cured by the true devotion. Must Wacth Ishwar TV 8.30pm @SaintRampalJiM https://twitter.com/guruloveraks/status/1240670015486963713/video/1,Haryana
21194,20/03/2020,The PM announced a âJanata Curfewâ from 7 am to 9 pm Sunday  22 March  to stop the spread of coronavirus. Under âJanata Curfewâ no one will go out of their houses. It will also prepare us for the forthcoming days â #Coronaindia #CoronaVirusUpdate,Haryana
21195,20/03/2020,I  SANJEESH KUMAR pledge to follow #JanataCurfewMarch22 in our fight against CORONA Virus. #IndiaFightsCorona I request @rakeshsunrise @Navrang @rajusagwal @Graaamin @jawaharyadavbjp to follow the same. ,Haryana
21196,20/03/2020,I  SANJEESH KUMAR pledge to follow #JanataCurfewMarch22 in our fight against CORONA Virus. #IndiaFightsCorona I request @rakeshsunrise @Navrang @rajusagwal @Graaamin @jawaharyadavbjp to follow the same. ,Haryana
23843,20/03/2020,In your last tweet France died is 372 and in this tweet 371? Is that possible ??,Haryana
23844,20/03/2020,#Miracles_Of_TrueWorship Coronavirus is nothing when compared to cancer on the basis of fatality and many patients get their cancer cured by the true devotion. Must Wacth Ishwar TV 8.30pm @SaintRampalJiM https://twitter.com/guruloveraks/status/1240670015486963713/video/1,Haryana
23845,20/03/2020,The PM announced a âJanata Curfewâ from 7 am to 9 pm Sunday  22 March  to stop the spread of coronavirus. Under âJanata Curfewâ no one will go out of their houses. It will also prepare us for the forthcoming days â #Coronaindia #CoronaVirusUpdate,Haryana
23846,20/03/2020,I  SANJEESH KUMAR pledge to follow #JanataCurfewMarch22 in our fight against CORONA Virus. #IndiaFightsCorona I request @rakeshsunrise @Navrang @rajusagwal @Graaamin @jawaharyadavbjp to follow the same. ,Haryana
25359,21/03/2020,To join the fight against coronavirus  I have taken the Janta Curfew Pledge and committed myself towards keeping the country safe. You can also take the pledge at https://pledge.mygov.in/janatacurfew/ https://pledgeapi.mygov.in/api/v2/janatacurfew/share/individual/9256649536 via @mygovindia,Haryana
28011,21/03/2020,Train conductor told me I should not worry about COVID-19  then demonstrated hand sanitizer use on hands  then face  then up each nostril. Maybe hands again?,Haryana
28012,21/03/2020,#QuizTimeMorningsWithAmazon is a great respite from the #Covid_19...,Haryana
29248,21/03/2020,To join the fight against coronavirus  I have taken the Janta Curfew Pledge and committed myself towards keeping the country safe. You can also take the pledge at https://pledge.mygov.in/janatacurfew/ https://pledgeapi.mygov.in/api/v2/janatacurfew/share/individual/9256649536 via @mygovindia,Haryana
29249,21/03/2020,Train conductor told me I should not worry about COVID-19  then demonstrated hand sanitizer use on hands  then face  then up each nostril. Maybe hands again?,Haryana
29250,21/03/2020,#QuizTimeMorningsWithAmazon is a great respite from the #Covid_19...,Haryana
31193,22/03/2020,The day actually turned out to be great success. #jantacurfew22march And out of 20 houses in my locality  16 participated in #5Baje5Minute With Goosebumps and tears at the same time for the heroes of our nation. #ThankYou #NarendraModi Can we stop Coronavirus by Janta curfew? â at Karnal,Haryana
31194,22/03/2020,#SantRampalJi_CanEndCorona ALL HUMANITY IS IN DANGER DUE TO THIS PANDEMIC CORONAVIRUS (COVID 19 ) . IF WE WANT TO REFUGE FROM THIS PANDEMIC WE SHOULD GO IN THE SHELTER OF TRUE SAINT ( WHO IS NOT OTHER THAN SAINT RAMPAL JI) ,Haryana
31195,22/03/2020,#SantRampalJi_CanEndCorona RESPECTED Mr Modi . Presently the entire nation is suffering due to The corona virus pandemic There is a sound of a disaster Yet to come We request you to save india by Praying and requesting sant rampal ji maharaj To end this epidemics,Haryana
31196,22/03/2020,#SantRampalJi_CanEndCorona The Coronavirus disease is going on at the moment. It is a vry fatal disease. Its the solution can be liberated from the true devotion of Saint RampalJi Maharaj. nd theterrible diseaseslike cancer of SantRampal Ji Maharaj's followers r also being cured. ,Haryana
31197,22/03/2020,#SantRampalJi_CanEndCorona Do you know? You know that science has also failed in front of the Corona virus and only Sant Rampal Ji Maharaj can finish the Corona virus on this entire earth. dying millions due to virus? Great world leader Saint RampalJi ,Haryana
31198,22/03/2020,#SantRampalJi_CanEndCorona The Coronavirus disease is going on at the moment. It is a vry fatal disease. Its the solution can be liberated from the true devotion of Saint RampalJi Maharaj. nd theterrible diseaseslike cancer of SantRampal Ji Maharaj's followers r also being cured. ,Haryana
31199,22/03/2020,It begins : Janta Curfew Fight against Coronavirus and salute to people at the frontline _______________________________________ @Karnal https://www.instagram.com/p/B-CMkXMDUHh/?igshid=1lmzyik1xuhn,Haryana
31200,22/03/2020,We respect the decision of @narendramodi for #JantaCurfew in order to avoid the scope of Corona Virus.,Haryana
31201,22/03/2020,#WhoCanSave_The_World God Kabir Saint Rampal Ji Maharaj True worship can cure incurable diseases like Cancer  Aids  Corona virus etc. Saint Rampal Ji Maharaj is the one who provides true worship. Watch Sadhana Channel at 7:30 pm ,Haryana
31202,22/03/2020,"#WhoCanSave_The_World God kabir Ji Save the world Corona Virus solution is worship of Kabir Ji Only God extends life Spna of his devotee.plz come in shade "" à¤à¤¬à¥à¤° à¤ªà¤°à¤®à¥à¤¶à¥à¤µà¤° "" Saint Rampal Ji Maharaj Must Wacth Sadhna TV 7.30pm @Jageshw83642789",Haryana
31203,22/03/2020,@narendramodi @PMOIndia @CMOGuj Suzuki Motors Pvt. Ltd. Basara (Mehsana) Gujarat is still open and posing threat to thousand of employees working in the company to CORONA virus. Timely action in this matter will help to prevent the spread of virus in the ,Haryana
34524,22/03/2020,#SantRampalJi_CanEndCorona ALL HUMANITY IS IN DANGER DUE TO THIS PANDEMIC CORONAVIRUS (COVID 19 ) . IF WE WANT TO REFUGE FROM THIS PANDEMIC WE SHOULD GO IN THE SHELTER OF TRUE SAINT ( WHO IS NOT OTHER THAN SAINT RAMPAL JI) ,Haryana
34525,22/03/2020,https://youtu.be/2_wFRJRZ3O8 #SantRampalJi_CanEndCorona #WhoCanSave_TheWorld Only supreme related power can do everything @PMOIndia We can free from #Covid_19india from the help of supreme power Today time supreme power is #SantRampalJiMaharaj #Kabir_Is_Real_God,Haryana
34526,22/03/2020,Thank you PM â¦@narendramodiâ© ji for leading us. Thank you doctors  medical staff and all officials for protecting us. Thank you citizens of India for uniting against #CaronaVirus #JantaCurfew #5baje5minute #clapforourcarers #Covid_19India #ThankYouDoctors @mygovindia,Haryana
34527,22/03/2020,Together we stand against pandemic  thanks to all the essential services like doctors and medical staff helping in this need of hour jai hind @mlkhattar @narendramodi @BJP4Haryana #Covid_19india #JantaCurfew,Haryana
37705,22/03/2020,The day actually turned out to be great success. #jantacurfew22march And out of 20 houses in my locality  16 participated in #5Baje5Minute With Goosebumps and tears at the same time for the heroes of our nation. #ThankYou #NarendraModi Can we stop Coronavirus by Janta curfew? â at Karnal,Haryana
37706,22/03/2020,#SantRampalJi_CanEndCorona ALL HUMANITY IS IN DANGER DUE TO THIS PANDEMIC CORONAVIRUS (COVID 19 ) . IF WE WANT TO REFUGE FROM THIS PANDEMIC WE SHOULD GO IN THE SHELTER OF TRUE SAINT ( WHO IS NOT OTHER THAN SAINT RAMPAL JI) ,Haryana
37707,22/03/2020,#SantRampalJi_CanEndCorona RESPECTED Mr Modi . Presently the entire nation is suffering due to The corona virus pandemic There is a sound of a disaster Yet to come We request you to save india by Praying and requesting sant rampal ji maharaj To end this epidemics,Haryana
37708,22/03/2020,#SantRampalJi_CanEndCorona The Coronavirus disease is going on at the moment. It is a vry fatal disease. Its the solution can be liberated from the true devotion of Saint RampalJi Maharaj. nd theterrible diseaseslike cancer of SantRampal Ji Maharaj's followers r also being cured. ,Haryana
37709,22/03/2020,#SantRampalJi_CanEndCorona Do you know? You know that science has also failed in front of the Corona virus and only Sant Rampal Ji Maharaj can finish the Corona virus on this entire earth. dying millions due to virus? Great world leader Saint RampalJi ,Haryana
37710,22/03/2020,#SantRampalJi_CanEndCorona The Coronavirus disease is going on at the moment. It is a vry fatal disease. Its the solution can be liberated from the true devotion of Saint RampalJi Maharaj. nd theterrible diseaseslike cancer of SantRampal Ji Maharaj's followers r also being cured. ,Haryana
37711,22/03/2020,It begins : Janta Curfew Fight against Coronavirus and salute to people at the frontline _______________________________________ @Karnal https://www.instagram.com/p/B-CMkXMDUHh/?igshid=1lmzyik1xuhn,Haryana
37712,22/03/2020,We respect the decision of @narendramodi for #JantaCurfew in order to avoid the scope of Corona Virus.,Haryana
37713,22/03/2020,#WhoCanSave_The_World God Kabir Saint Rampal Ji Maharaj True worship can cure incurable diseases like Cancer  Aids  Corona virus etc. Saint Rampal Ji Maharaj is the one who provides true worship. Watch Sadhana Channel at 7:30 pm ,Haryana
37714,22/03/2020,"#WhoCanSave_The_World God kabir Ji Save the world Corona Virus solution is worship of Kabir Ji Only God extends life Spna of his devotee.plz come in shade "" à¤à¤¬à¥à¤° à¤ªà¤°à¤®à¥à¤¶à¥à¤µà¤° "" Saint Rampal Ji Maharaj Must Wacth Sadhna TV 7.30pm @Jageshw83642789",Haryana
37715,22/03/2020,@narendramodi @PMOIndia @CMOGuj Suzuki Motors Pvt. Ltd. Basara (Mehsana) Gujarat is still open and posing threat to thousand of employees working in the company to CORONA virus. Timely action in this matter will help to prevent the spread of virus in the ,Haryana
37716,22/03/2020,#SantRampalJi_CanEndCorona ALL HUMANITY IS IN DANGER DUE TO THIS PANDEMIC CORONAVIRUS (COVID 19 ) . IF WE WANT TO REFUGE FROM THIS PANDEMIC WE SHOULD GO IN THE SHELTER OF TRUE SAINT ( WHO IS NOT OTHER THAN SAINT RAMPAL JI) ,Haryana
37717,22/03/2020,https://youtu.be/2_wFRJRZ3O8 #SantRampalJi_CanEndCorona #WhoCanSave_TheWorld Only supreme related power can do everything @PMOIndia We can free from #Covid_19india from the help of supreme power Today time supreme power is #SantRampalJiMaharaj #Kabir_Is_Real_God,Haryana
37718,22/03/2020,Thank you PM â¦@narendramodiâ© ji for leading us. Thank you doctors  medical staff and all officials for protecting us. Thank you citizens of India for uniting against #CaronaVirus #JantaCurfew #5baje5minute #clapforourcarers #Covid_19India #ThankYouDoctors @mygovindia,Haryana
37719,22/03/2020,Together we stand against pandemic  thanks to all the essential services like doctors and medical staff helping in this need of hour jai hind @mlkhattar @narendramodi @BJP4Haryana #Covid_19india #JantaCurfew,Haryana
40783,23/03/2020,My internet very slow after coronavirus come to India ,Haryana
40784,23/03/2020,Corona virus killing people's like cobra's style. Hopefully Corona virus taken from cobra's body. Kindly try medicine of cobra's/snakes bites after doctors recommendation. Jai hind,Haryana
40785,23/03/2020,Corona virus maybe taken from cobra's . Cobra's killing people's by breaking their breathing. Kindly focus on treatment of cobra's/snakes bites. Jai hind,Haryana
40786,23/03/2020,#HowToEnd_CoronaPandemic IF YOU WANT TO GET RID FROM THE CORONAVIRUS (COVID 19). TAKE THE SHELTER OF SAINT RAMPAL JI MAHARAJ.!!!!! ,Haryana
40787,23/03/2020,#HowToEnd_CoronaPandemic MANY OF THE MEDICAL RESEARCHERS ARE FAILED IN FINDING CURE OF CORONAVIRUS (COVID 19) . THIS EPIDEMIC CAN BE CURED BY THE WORSHIP OF TRUE SAINT. (WHICH IS NOT OTHER THEN SAINT RAMPAL JI MAHARAJ. ,Haryana
40788,23/03/2020,#HowToEnd_CoronaPandemic WORLD IS INFECTED BY A FATAL DISEASE NAMED CORONAVIRUS (COVID 19) . MANY MEDICAL RESEARCHERS ARE FAILED IN MAKING OF ANTIDOTE FOR CORONAVIRUS . ONLY SAINT RAMPAL JI MAHARAJ CAN CURE IT BY THEIR TRUE WORSHIP ,Haryana
40789,23/03/2020,#HowToEnd_CoronaPandemic CURE OF CORONAVIRUS (COVID 19 ) IS POSSIBLE ONLY BY TAKING REFUGE UNDER THE SHELTER OF TRUE SAINT. ( WHICH IS NOT OTHER THEN SAINT RAMPAL JI MAHARAJ)! ,Haryana
40790,23/03/2020,#HowToEnd_CoronaPandemic CURE OF CORONAVIRUS IS BELOW ,Haryana
40791,23/03/2020,#HowToEnd_CoronaPandemic AS WE ALL KNOW THAT OUR EARTH IS BEING SURROUNDED BY A PANDEMIC NAMED CORONAVIRUS (COVID 19) . THIS VIRUS IS SPREADING RAPIDLY . ONLY TRUE SAINT RAMPAL JI MAHARAJ CAN SAVE US FROM THIS EPIDEMIC. ,Haryana
40792,23/03/2020,#HowToEnd_CoronaPandemic #SantRampalJi_CanEndCorona True SAINT RAMPAL JI MAHARAJ is telling the World Via his Satsangs that the power spirituality is way above Science. Only Saint Rampal Ji Maharaj has the cure for this deadly Corona virus disease. ,Haryana
40793,23/03/2020,Prime Minister Narendra Modi said on 22nd March 2020 'Janta Curfew' is the beginning of a long battle against coronavirus outbreak and the countrymen have proved that together they can defeat anyâ¦ https://www.instagram.com/p/B-Eg2GDJ6F_/?igshid=5se29fpwanux,Haryana
40794,23/03/2020,#HowToEnd_CoronaPandemic Now the condition is worsening in Iran Italy America India Spain except China . Covid19 has done a huge damage to persons of all religion now know why it's happening which is not written in Quran Bible ved etc. @SaintRampalJiM,Haryana
42757,23/03/2020,Maintain safe distance from people #Covid_19india,Haryana
42758,23/03/2020,#HowToEnd_CoronaPandemic IF YOU WANT TO GET RID FROM THE CORONAVIRUS (COVID 19). TAKE THE SHELTER OF SAINT RAMPAL JI MAHARAJ.!!!!! ,Haryana
42759,23/03/2020,#HowToEnd_CoronaPandemic MANY OF THE MEDICAL RESEARCHERS ARE FAILED IN FINDING CURE OF CORONAVIRUS (COVID 19) . THIS EPIDEMIC CAN BE CURED BY THE WORSHIP OF TRUE SAINT. (WHICH IS NOT OTHER THEN SAINT RAMPAL JI MAHARAJ. ,Haryana
42760,23/03/2020,#HowToEnd_CoronaPandemic WORLD IS INFECTED BY A FATAL DISEASE NAMED CORONAVIRUS (COVID 19) . MANY MEDICAL RESEARCHERS ARE FAILED IN MAKING OF ANTIDOTE FOR CORONAVIRUS . ONLY SAINT RAMPAL JI MAHARAJ CAN CURE IT BY THEIR TRUE WORSHIP ,Haryana
42761,23/03/2020,#HowToEnd_CoronaPandemic CURE OF CORONAVIRUS (COVID 19 ) IS POSSIBLE ONLY BY TAKING REFUGE UNDER THE SHELTER OF TRUE SAINT. ( WHICH IS NOT OTHER THEN SAINT RAMPAL JI MAHARAJ)! ,Haryana
42762,23/03/2020,#HowToEnd_CoronaPandemic AS WE ALL KNOW THAT OUR EARTH IS BEING SURROUNDED BY A PANDEMIC NAMED CORONAVIRUS (COVID 19) . THIS VIRUS IS SPREADING RAPIDLY . ONLY TRUE SAINT RAMPAL JI MAHARAJ CAN SAVE US FROM THIS EPIDEMIC. ,Haryana
42763,23/03/2020,@PMOIndia @nsitharaman Due to #Covid_19india whole country will be lockdown till 31st March. Trade is closed  except essential commodities. Other business also have to pay tax  interest  salaries etc. I request you to order banks to waive off interest fro,Haryana
42764,23/03/2020,@AmitShah @Dchautala @mlkhattar @narendramodi please sir do something and give order for complete lockdown of this state forcefully.. otherwise it will be regrettable....#haryanakarnal,Haryana
42765,23/03/2020,@cmohry @mlkhattar Kindly announce 1 00 000/- fine for opening of shops in Haryana during lockdown. Indianâs listen to fine more than orders...,Haryana
42766,23/03/2020,Sir @mlkhattar @Dchautala @anilvijminister How you have come to know that Haryana is safe and corona proof  Sir  take action seeing the larger intrest of the people  no packages announced  no lockdown enforced  companies are calling staff  traffic is normal  ,Haryana
42767,23/03/2020,Take this #Lockdown seriously and take good care of your family and friends. Stay at home and spend quality time with your family. I agree that few people may face some issues  but that's for your own safety. #MondayMotivation #LockdownNow,Haryana
42768,23/03/2020,Sir @cmohry If u feel Karnal is prone to #CoronaChainScare Then its ok but if not then please forcefully make this city lockdown people r hanging out without giving a thought to social distancing or infection seriousness shops r open so is the public gathering CC- @PoliceKarnal,Haryana
42769,23/03/2020,@PMOIndia @nsitharaman Due to #Covid_19india whole country will be lockdown till 31st March. Trade is closed  except essential commodities. Other business also have to pay tax  interest  salaries etc. I request you to order banks to waive off interest fro,Haryana
45539,23/03/2020,My internet very slow after coronavirus come to India ,Haryana
45540,23/03/2020,Corona virus killing people's like cobra's style. Hopefully Corona virus taken from cobra's body. Kindly try medicine of cobra's/snakes bites after doctors recommendation. Jai hind,Haryana
45541,23/03/2020,Corona virus maybe taken from cobra's . Cobra's killing people's by breaking their breathing. Kindly focus on treatment of cobra's/snakes bites. Jai hind,Haryana
45542,23/03/2020,#HowToEnd_CoronaPandemic IF YOU WANT TO GET RID FROM THE CORONAVIRUS (COVID 19). TAKE THE SHELTER OF SAINT RAMPAL JI MAHARAJ.!!!!! ,Haryana
45543,23/03/2020,#HowToEnd_CoronaPandemic MANY OF THE MEDICAL RESEARCHERS ARE FAILED IN FINDING CURE OF CORONAVIRUS (COVID 19) . THIS EPIDEMIC CAN BE CURED BY THE WORSHIP OF TRUE SAINT. (WHICH IS NOT OTHER THEN SAINT RAMPAL JI MAHARAJ. ,Haryana
45544,23/03/2020,#HowToEnd_CoronaPandemic WORLD IS INFECTED BY A FATAL DISEASE NAMED CORONAVIRUS (COVID 19) . MANY MEDICAL RESEARCHERS ARE FAILED IN MAKING OF ANTIDOTE FOR CORONAVIRUS . ONLY SAINT RAMPAL JI MAHARAJ CAN CURE IT BY THEIR TRUE WORSHIP ,Haryana
45545,23/03/2020,#HowToEnd_CoronaPandemic CURE OF CORONAVIRUS (COVID 19 ) IS POSSIBLE ONLY BY TAKING REFUGE UNDER THE SHELTER OF TRUE SAINT. ( WHICH IS NOT OTHER THEN SAINT RAMPAL JI MAHARAJ)! ,Haryana
45546,23/03/2020,#HowToEnd_CoronaPandemic CURE OF CORONAVIRUS IS BELOW ,Haryana
45547,23/03/2020,#HowToEnd_CoronaPandemic AS WE ALL KNOW THAT OUR EARTH IS BEING SURROUNDED BY A PANDEMIC NAMED CORONAVIRUS (COVID 19) . THIS VIRUS IS SPREADING RAPIDLY . ONLY TRUE SAINT RAMPAL JI MAHARAJ CAN SAVE US FROM THIS EPIDEMIC. ,Haryana
45548,23/03/2020,#HowToEnd_CoronaPandemic #SantRampalJi_CanEndCorona True SAINT RAMPAL JI MAHARAJ is telling the World Via his Satsangs that the power spirituality is way above Science. Only Saint Rampal Ji Maharaj has the cure for this deadly Corona virus disease. ,Haryana
45549,23/03/2020,Prime Minister Narendra Modi said on 22nd March 2020 'Janta Curfew' is the beginning of a long battle against coronavirus outbreak and the countrymen have proved that together they can defeat anyâ¦ https://www.instagram.com/p/B-Eg2GDJ6F_/?igshid=5se29fpwanux,Haryana
45550,23/03/2020,Maintain safe distance from people #Covid_19india,Haryana
45551,23/03/2020,Corona virus maybe be taken from cobra's virus. Kindly research on it because Corona/covid killing people's like cobra's by breaking their breath. Apply medicine like cobra's after research/recommendation doctors. Jai hind,Haryana
45552,23/03/2020,#HowToEnd_CoronaPandemic IF YOU WANT TO GET RID FROM THE CORONAVIRUS (COVID 19). TAKE THE SHELTER OF SAINT RAMPAL JI MAHARAJ.!!!!! ,Haryana
45553,23/03/2020,#HowToEnd_CoronaPandemic MANY OF THE MEDICAL RESEARCHERS ARE FAILED IN FINDING CURE OF CORONAVIRUS (COVID 19) . THIS EPIDEMIC CAN BE CURED BY THE WORSHIP OF TRUE SAINT. (WHICH IS NOT OTHER THEN SAINT RAMPAL JI MAHARAJ. ,Haryana
45554,23/03/2020,#HowToEnd_CoronaPandemic WORLD IS INFECTED BY A FATAL DISEASE NAMED CORONAVIRUS (COVID 19) . MANY MEDICAL RESEARCHERS ARE FAILED IN MAKING OF ANTIDOTE FOR CORONAVIRUS . ONLY SAINT RAMPAL JI MAHARAJ CAN CURE IT BY THEIR TRUE WORSHIP ,Haryana
45555,23/03/2020,#HowToEnd_CoronaPandemic CURE OF CORONAVIRUS (COVID 19 ) IS POSSIBLE ONLY BY TAKING REFUGE UNDER THE SHELTER OF TRUE SAINT. ( WHICH IS NOT OTHER THEN SAINT RAMPAL JI MAHARAJ)! ,Haryana
45556,23/03/2020,#HowToEnd_CoronaPandemic AS WE ALL KNOW THAT OUR EARTH IS BEING SURROUNDED BY A PANDEMIC NAMED CORONAVIRUS (COVID 19) . THIS VIRUS IS SPREADING RAPIDLY . ONLY TRUE SAINT RAMPAL JI MAHARAJ CAN SAVE US FROM THIS EPIDEMIC. ,Haryana
45557,23/03/2020,@PMOIndia @nsitharaman Due to #Covid_19india whole country will be lockdown till 31st March. Trade is closed  except essential commodities. Other business also have to pay tax  interest  salaries etc. I request you to order banks to waive off interest fro,Haryana
45558,23/03/2020,@AmitShah @Dchautala @mlkhattar @narendramodi please sir do something and give order for complete lockdown of this state forcefully.. otherwise it will be regrettable....#haryanakarnal,Haryana
45559,23/03/2020,@cmohry @mlkhattar Kindly announce 1 00 000/- fine for opening of shops in Haryana during lockdown. Indianâs listen to fine more than orders...,Haryana
45560,23/03/2020,Sir @mlkhattar @Dchautala @anilvijminister How you have come to know that Haryana is safe and corona proof  Sir  take action seeing the larger intrest of the people  no packages announced  no lockdown enforced  companies are calling staff  traffic is normal  ,Haryana
45561,23/03/2020,Take this #Lockdown seriously and take good care of your family and friends. Stay at home and spend quality time with your family. I agree that few people may face some issues  but that's for your own safety. #MondayMotivation #LockdownNow,Haryana
