,Tweet Posted Time (UTC),Tweet Content,Tweet Location
6822,14/03/2020,Come to goa. No covid so far!,Goa
6823,14/03/2020,Can't tell if I'm breathing poorly because of my generally bad lungs  anxiety  or COVID-19.,Goa
6824,14/03/2020,@lastminute_com hello. Just received flight check in details London to India for 8th April. India is on lockdown. Flights not coming in. Hiw do we arrange full refund,Goa
7566,15/03/2020,Hi Everyone  Considering the current situation with the #Coronavirus. Konkan Explorers has suspended all cruise activities till the 31st of March currently.. Wish you all stay safe and that we meet in the waterâ¦ https://www.instagram.com/p/B9v0O3gpX3Q/?igshid=fyxkutyz9bnu,Goa
7567,15/03/2020,Goa Govt to Shut down School  Colleges Gyms  and Some Festive Event's due to Corona Virus.. But why not ZP election Publicity and Emission..? @prudentgoa @goacm @thegoaneveryday @goanvarta @TOIGoaNews,Goa
8393,15/03/2020,If you really cared about your staff  you wouldnât be defying sensible advice and continuing to host events. #deludedDana #COVID_19 #UFC,Goa
8394,15/03/2020,Me after government declared a lockdown!!! @Goa https://www.instagram.com/p/B9v8V41gK-g/?igshid=16ny4lzv6sry0,Goa
8706,15/03/2020,Hi Everyone  Considering the current situation with the #Coronavirus. Konkan Explorers has suspended all cruise activities till the 31st of March currently.. Wish you all stay safe and that we meet in the waterâ¦ https://www.instagram.com/p/B9v0O3gpX3Q/?igshid=fyxkutyz9bnu,Goa
8707,15/03/2020,Goa Govt to Shut down School  Colleges Gyms  and Some Festive Event's due to Corona Virus.. But why not ZP election Publicity and Emission..? @prudentgoa @goacm @thegoaneveryday @goanvarta @TOIGoaNews,Goa
8708,15/03/2020,If you really cared about your staff  you wouldnât be defying sensible advice and continuing to host events. #deludedDana #COVID_19 #UFC,Goa
8709,15/03/2020,Me after government declared a lockdown!!! @Goa https://www.instagram.com/p/B9v8V41gK-g/?igshid=16ny4lzv6sry0,Goa
9442,16/03/2020,I leave on a 5pm flight. Iâve been here for a month and a half. Do the current goa coronavirus restrictions stop shiva valley? I figured they would,Goa
9443,16/03/2020,Stay safe folks Here are some coronavirus precautions by @WHO Do share and spread awareness Be safe #CoronavirusOutbreak #CoronavirusPandemic #COVID19,Goa
9444,16/03/2020,Prepare. Prevent. But Don't fall into the Panic! . #corona #coronavirus #coronavÃ­rus #covÄ±d19 #Covid_19 #panicshopping,Goa
9445,16/03/2020,Wash Hands  Flee from Sick Like a Lion: ISIS Issues Coronavirus Advisory to Terrorists ,Goa
9446,16/03/2020,This is India #goa #coronavirus #zpelection,Goa
9447,16/03/2020,Letâs just do all we can & follow every advisory issued by @MoHFW_INDIA in view of #GoaZPElections. Remember  prevention is better than cure. @GoaCM @digambarkamat @VijaiSardesai @RohanKhaunte @BJP4Goa #COVID19 #COVIDã¼19 #CoronaAdvisory #SocialDistancing,Goa
9448,16/03/2020,Stay safe folks Here are some coronavirus precautions by @WHO Do share and spread awareness Be safe #CoronavirusOutbreak #CoronavirusPandemic #COVID19 ,Goa
9449,16/03/2020,If we stay home  we save the hospital bed for someone who seriously need. That way we save more lives and also reduce the rapid spread of #COVID19. But no one want to follow #INDIA #IndiaFightsCorona #IndiaFightsCoronavirus #CoronavirusOutbreak #Covid19Walkout #Corona #StayAtHome,Goa
9450,16/03/2020,Prepare. Prevent. But Don't fall into the Panic! . #corona #coronavirus #coronavÃ­rus #covÄ±d19 #Covid_19 #panicshopping,Goa
9451,16/03/2020,Our continued endeavor to fight CoVID19. Regularly disinfecting the touch surfaces  fumigation  washroom cleaning on going with lysol2% besides screening of pax. PREVENTION IS BETTER THEN CURE @AAI_Official @MoCA_GoI @MoHFW_INDIA @visrane @aairedwr,Goa
9452,16/03/2020,Is this not a mass gathering  ppl are asked not to mass gather inorder to be safe from #COVID19india #COVID19 where is the distance ? Government need to set an example to the common ppl ,Goa
9453,16/03/2020,"A leader should lead by example. You create a picture of what's possible so that people can look at you and say  ""Well  if he can do it  I can do it."" @goacm @visrane @digambarkamat @VijaiSardesai @RohanKhaunte @prudentgoa @goanewshub #Goa #PublicMeeting #COVID19 #CoronaAdvisory",Goa
9454,16/03/2020,India's External Affairs Ministry should be judged as the Best Ministry ever! #IndiaFightsCorona @MEAIndia,Goa
9455,16/03/2020,If we stay home  we save the hospital bed for someone who seriously need. That way we save more lives and also reduce the rapid spread of #COVID19. But no one want to follow #INDIA #IndiaFightsCorona #IndiaFightsCoronavirus #CoronavirusOutbreak #Covid19Walkout #Corona #StayAtHome,Goa
10528,16/03/2020,Prepare. Prevent. But Don't fall into the Panic! . #corona #coronavirus #coronavÃ­rus #covÄ±d19 #Covid_19 #panicshopping,Goa
10529,16/03/2020,To all my Insta Fam!! As we all know next two weeks really crucial for India!Time to take adequate precaution to help prevent the spread of COVID-19! First of all guys dont Panic!..Instead of blaming theâ¦ https://www.instagram.com/p/B9y2dVfhfsO/?igshid=1ll8f7fk2i4d4,Goa
10840,16/03/2020,I leave on a 5pm flight. Iâve been here for a month and a half. Do the current goa coronavirus restrictions stop shiva valley? I figured they would,Goa
10841,16/03/2020,Stay safe folks Here are some coronavirus precautions by @WHO Do share and spread awareness Be safe #CoronavirusOutbreak #CoronavirusPandemic #COVID19,Goa
10842,16/03/2020,Prepare. Prevent. But Don't fall into the Panic! . #corona #coronavirus #coronavÃ­rus #covÄ±d19 #Covid_19 #panicshopping,Goa
10843,16/03/2020,Wash Hands  Flee from Sick Like a Lion: ISIS Issues Coronavirus Advisory to Terrorists ,Goa
10844,16/03/2020,This is India #goa #coronavirus #zpelection,Goa
10845,16/03/2020,Prepare. Prevent. But Don't fall into the Panic! . #corona #coronavirus #coronavÃ­rus #covÄ±d19 #Covid_19 #panicshopping,Goa
10846,16/03/2020,To all my Insta Fam!! As we all know next two weeks really crucial for India!Time to take adequate precaution to help prevent the spread of COVID-19! First of all guys dont Panic!..Instead of blaming theâ¦ https://www.instagram.com/p/B9y2dVfhfsO/?igshid=1ll8f7fk2i4d4,Goa
11664,17/03/2020,Coronavirus has impacted the tourisim &amp; Entertainment industry like anything. When will this motherfucking shit go!!! PS: Please stay safe #coronavirus #gocorono #india,Goa
11665,17/03/2020,India Government Prepares Fleet Of Flying LABORATORY sends to high epidemic areas globally PM NARENDRA MODI APPROACHED by UK PM Boris and world health summit leaders to head this operation for fighting against Epidemic CORONA VIRUS,Goa
11666,17/03/2020,#Goa Finally  DoE issues order cancelling final exams of Stds I to VIII. Exams for Stds IX &amp; XI to be held keeping in mind guidelines to prevent spread of #Coronavirus The directive comes a day after Goa Board had given schools the choice of either postponing or cancelling exams ,Goa
11667,17/03/2020,Isis tells followers not to travel to Europe for attacks because of coronavirus ,Goa
11668,17/03/2020,https://youtu.be/vWoPR2qjns4 Do watch this video on #CoronaVirus Something that is nobody is telling you about the corona.,Goa
11669,17/03/2020,Airline counter they asked me to pay 3000 as re scheduling charges as your 12.10 and 12.40 flights are available when fare is same at the website I checked when whole world is suffering and cooperating each other due to Corona Virus you guys are more interested to make money,Goa
11670,17/03/2020,Department of Health and Family Welfare Services  Bengaluru: The 11th patient tested positive for #COVID19 today is a 67-year-old female  a resident of Bengaluru who returned from Dubai via #Goa on 9th March. #Karnataka #CoronavirusOutbreak #coronavirusindia #CoronaVirusUpdate,Goa
13281,17/03/2020,Coronavirus has impacted the tourisim &amp; Entertainment industry like anything. When will this motherfucking shit go!!! PS: Please stay safe #coronavirus #gocorono #india,Goa
13282,17/03/2020,India Government Prepares Fleet Of Flying LABORATORY sends to high epidemic areas globally PM NARENDRA MODI APPROACHED by UK PM Boris and world health summit leaders to head this operation for fighting against Epidemic CORONA VIRUS,Goa
13283,17/03/2020,#Goa Finally  DoE issues order cancelling final exams of Stds I to VIII. Exams for Stds IX &amp; XI to be held keeping in mind guidelines to prevent spread of #Coronavirus The directive comes a day after Goa Board had given schools the choice of either postponing or cancelling exams ,Goa
13284,17/03/2020,Isis tells followers not to travel to Europe for attacks because of coronavirus ,Goa
13285,17/03/2020,https://youtu.be/vWoPR2qjns4 Do watch this video on #CoronaVirus Something that is nobody is telling you about the corona.,Goa
13286,17/03/2020,Airline counter they asked me to pay 3000 as re scheduling charges as your 12.10 and 12.40 flights are available when fare is same at the website I checked when whole world is suffering and cooperating each other due to Corona Virus you guys are more interested to make money,Goa
14294,18/03/2020,Bro! Whoever is sending my dad this coronavirus whatsapp videos  needs to stop .You're going too far..now he won't event let me step out of the house #GoCoronaCoronaGo ,Goa
14295,18/03/2020,"Who is spreading this rumour that ""national coronavirus caller tuneâ is inspired from ""à¤à¥à¤à¤°à¥à¤µà¤¾à¤² à¤à¥ à¤à¤¾à¤à¤¸à¥â.",Goa
14296,18/03/2020,Lady looks like she's newly married and here on a holiday. Why aren't we cancelling tourist season @goacm @visrane @TourismGoa ? Stop this fiddling around. Get hotels to cancel and stop taking any further bookings!!! #Goa #coronavirus ,Goa
14297,18/03/2020,https://www.facebook.com/groups/1781557198755018/permalink/2608253072752089/ A man from UP is claiming on Facebook that he has made corona medicine. Has India made Corona virus medicine? @narendramodi @myogiadityanath #CoronavirusOutbreak #coronavirusindia #CoronaVirusUpdate,Goa
14298,18/03/2020,@MoHFW Advisory on Social Distancing Measure in view of spread of #COVID19 disease: 8. Local authorities (to have a dialogue with opinion leaders and religious leaders) to regulate mass gatherings and should ensure no overcrowding/at least one metre dista,Goa
14299,18/03/2020,Goa International airport is committed to provide passengers a safe environment and to prevent the spread of CoVID19  the team carrying out disinfectant cleaning of all the passenger check points in Domestic area also @AAI_Official @MoHFW_INDIA @HardeepSPuri @aairedwr @visrane,Goa
14300,18/03/2020,Safety First: Extensive disinfectant cleaning at Goa Airport is being carried out on regular basis. X-BIS  trays  tables lifts  railings etc.are being cleaned throughout as a preventive control measure against #COVID19 @AAI_Official @MoCA_GoI @MoHFW_INDIA @aairedwr @visrane â at Dabolim Goa International Airport (GOI),Goa
14301,18/03/2020,@NSawaikar sir my brother is untraceable from last 2 month he is on voyage to S. Africa  my family is under tremendous stress in view of #COVID19 on behalf of my family i would request you to help us in this distress condition  just want to know if he is ,Goa
14302,18/03/2020,Sir we at Goa airport in support with Govt of Goa are not leaving any stone unturned to fight the CoVID19. Thanks for your encouragement. THE FIGHT CONTINUES,Goa
14303,18/03/2020,If there was a vaccine available to fight #COVID19 would you choose not to take it just as you are choosing not to #sociallydistance yourself cuz you think your young and fit body can fight it? #DontBeStupidAlready #StayHome,Goa
14304,18/03/2020,#truth #coronavirusinindia #IndiaFightsCorona plight of the sales team ,Goa
15492,18/03/2020,@visrane are setting up a Lab to test covid-19 virus.,Goa
15963,18/03/2020,Bro! Whoever is sending my dad this coronavirus whatsapp videos  needs to stop .You're going too far..now he won't event let me step out of the house #GoCoronaCoronaGo ,Goa
15964,18/03/2020,"Who is spreading this rumour that ""national coronavirus caller tuneâ is inspired from ""à¤à¥à¤à¤°à¥à¤µà¤¾à¤² à¤à¥ à¤à¤¾à¤à¤¸à¥â.",Goa
15965,18/03/2020,Lady looks like she's newly married and here on a holiday. Why aren't we cancelling tourist season @goacm @visrane @TourismGoa ? Stop this fiddling around. Get hotels to cancel and stop taking any further bookings!!! #Goa #coronavirus ,Goa
15966,18/03/2020,https://www.facebook.com/groups/1781557198755018/permalink/2608253072752089/ A man from UP is claiming on Facebook that he has made corona medicine. Has India made Corona virus medicine? @narendramodi @myogiadityanath #CoronavirusOutbreak #coronavirusindia #CoronaVirusUpdate,Goa
15967,18/03/2020,@visrane are setting up a Lab to test covid-19 virus.,Goa
16897,19/03/2020,@ZeeNews @sudhirchaudhary Please show this news on zee news because goa's cm &amp; his minister's putting people's life in danger. Every day cm &amp; his minister's taking 3/4 rallys by Knowing Corona virus advisory by central government. Please help us ,Goa
16898,19/03/2020,@narendramodi Ji @PMOIndia Sir our cm dr pramod Sawant and his irresponsible ministers... Gathering people's in large numbers for zp election campaigning by Knowing fact of Corona virus advisory Risking people's life. Please my request you to take action ,Goa
16899,19/03/2020,Surely there should be Corona virus post apocalypse movie.... #MEMES #readit #CoronavirusOutbreakindia,Goa
16900,19/03/2020,They say Corona virus spread even if infacted person comes in contact with u... Damn!!! Even zombies/vampires/Werewolfs need to bite you to spread infaction... #MEMES #readit #CoronavirusOutbreakindia,Goa
16901,19/03/2020,Dhinchak Pooja put out a corona virus awareness song and this one guy in her crew got some boomer energy ,Goa
16902,19/03/2020,I pledge and let all of us pledge to follow Janta Curfew this Sunday from 7 am to 9pm so that we strengthen Indiaâs fight against the Corona Virus. This will bring us together and we will stand strong as a nation in this critical time.,Goa
16903,19/03/2020,@goacm we beach shack staff working with fear of Covid-19. Neighbouring states are lock down but still tourist coming from maharashtra karnataka hyderabad are they don't come with coronavirus? Taj mehal. Hampi and many tourists place closed why goa is sti,Goa
16904,19/03/2020,Learn everything you need to know about COVID-19! https://photogaonkardfa.wordpress.com/2020/03/19/covid-19/ #corona #coronavirus #coronavirÃ¼s #coronavirÃ¼sÃ¼ #acoronaviruspatient #bcoronavÃ­rus #coronavirusindia #covid19 #covid19italia,Goa
16905,19/03/2020,Standing by our committment towards the travel fraternity  our guests and our business  we would like to update our Partners & Associates that because of the increasing impact of the CORONA virus  the close down announced ( upto 31st March '20 and may get extended) ..,Goa
16906,19/03/2020,I kept telling everyone to Stay at Home  hereâs why. #COVID19 #GOA #HOME https://www.heraldgoa.in/Cafe/Muah-muah-but-no-touchingcause-Corona-is-watching/158432,Goa
16907,19/03/2020,WE ARE ONE. Not only Goa Airport but all its stakeholders like Airlines and GHA are also fighting COVID19 with hand in hand as a cohesive force here at Goa Airport ensuring safe travel of pax at all times by adhering to all directions @AAI_Official @MoCA_GoI @DGCAIndia @aairedwr,Goa
16908,19/03/2020,The ongoing fight against COVID19 at Goa Airport was reviewed today by Sh Chandraker Bharti JS MoHFW and team. All the concerned areas and arrangements were inspected and satisfaction was expressed on the efforts put in. @AAI_Official @MoHFW_INDIA @MoCA_GoI @aairedwr @visrane â at Dabolim Goa International Airport (GOI),Goa
16909,19/03/2020,Learn everything you need to know about COVID-19! https://photogaonkardfa.wordpress.com/2020/03/19/covid-19/ #corona #coronavirus #coronavirÃ¼s #coronavirÃ¼sÃ¼ #acoronaviruspatient #bcoronavÃ­rus #coronavirusindia #covid19 #covid19italia,Goa
16910,19/03/2020,This reflects the joint determination of Goa to fight COVID19 ,Goa
16911,19/03/2020,I know one thing  #Corona has taught one new word to the world #Quarantine #coronavirusindia #CoronaVirusUpdate #QuarantineLife #CoronavirusOutbreak #COVID19,Goa
16912,19/03/2020,Letâs Fight COVID-19! #JantaCurfew #CoronavirusOutbreak. #IndiaFightsCorona,Goa
16913,19/03/2020,#coronavirusindia We have a PM who knows how to control a population of 1.3 billion and keep them safe . #india #IndiaFightsCorona ,Goa
16914,19/03/2020,I pledge to voluntarily participate in â#JantaCurfewâ  along with my family on 22 March in line with Hon. Prime Ministerâs call. I urge you all to join in. #IndiaFightsCorona #NationFirst #PublicSafetyFirst @DrPramodPSawant @digambarkamat @RohanKhaunte @VijaiSardesai @BJP4Goa,Goa
16915,19/03/2020,22nd March 2020 07:00 AM to 09:00 PM #JantaCarfew #IndiaFightsCorona #NewProfilePic,Goa
16916,19/03/2020,A big question mark on Goa state's ZP Elections on 22/03/2020! #JanataCurfew #IndiaFightsCorona @narendramodi @PMOIndia @mopr_goi,Goa
16917,19/03/2020,Situation is telling us to suggest favourite name of Dr. #IndiaFightsCorona,Goa
16918,19/03/2020,I pledge and let all of us pledge to follow Janta Curfew this Sunday from 7 am to 9pm so that we strengthen Indiaâs fight against the Corona Virus. This will bring us together and we will stand strong as a nation in this critical time.,Goa
18912,19/03/2020,Letâs Fight COVID-19! #JantaCurfew #CoronavirusOutbreak. #IndiaFightsCorona,Goa
18913,19/03/2020,@narendramodi Modi Bro.. ZP Election on 22nd March in Goa .. Pls tell @DrPramodPSawant to cancel This election.. We want to follow your Janta curfew.... #NoGathering #COVID2019india #Covid_19 #Coronaindia,Goa
18914,19/03/2020,@goacm we beach shack staff working with fear of Covid-19. Neighbouring states are lock down but still tourist coming from maharashtra karnataka hyderabad are they don't come with coronavirus? Taj mehal. Hampi and many tourists place closed why goa is sti,Goa
18915,19/03/2020,PM Modi annouces   Citizens curfew in India on 22 March. 8 AM to 5 PM. India doing its best to contain COVID 19.,Goa
18916,19/03/2020,IT HAS COME TO NOTICE THAT IN A NEWS ITEM  CLAIM IS MADE OF AN AIRCRAFT BRINGING THE COVID 19 INFECTED PATIENTS FROM IRAN TO GOA. ITS CATEGORICALLY TO INFORM THAT NO SUCH FLIGHT PLAN OR SCHEDULE SLOT ALLOCATION HAS BEEN APPROVED BY THIS OFFICE @AAI_Official @MoCA_GoI @goacm,Goa
