,Tweet Posted Time (UTC),Tweet Content,Tweet Location
29260,21/03/2020,An important message from our honourable PM Mr. Narendra Modi ji to the nation to fight against #CoronaVirus. We OPPOer's support JANTA CURFEW Let's take a pledge together to Stay Safe Be the part of the movement!! ,Manipur
29261,21/03/2020,Coronavirus: Germany counts over 16 000 cases #Coronavirus ,Manipur
29262,21/03/2020,Due to the spread of Covid-19  please strictly avoid all social  religious and commercial gatherings. It is not the time to show your bravery and religiousness  but to remain alert and careful. We must take these precautions to protect the elderly and vulnerable of our community.,Manipur
29263,21/03/2020,Due to the spread of Covid-19  please strictly avoid all social  religious and commercial gatherings. It is not the time to show your bravery and religiousness  but to remain alert and careful. We must take these precautions to protect the elderly and vulnerable of our community.,Manipur
29264,21/03/2020,Time to fully lock down India @PMOIndia @narendramodi,Manipur
31223,22/03/2020,There are still people who arenât taking this #coronavirus outbreak seriously. Remember  itâs not just about you. Spare a thought for family &amp; loved ones  especially the elderly. You may be young &amp; healthy but there are those whose immune system is compromised. Donât be selfish! ,Manipur
31224,22/03/2020,Keeping politics aside both of them are working hard to fight against the dangerous corona virus. We should follow them in the coming weeks to keep us safe and also to our country. #Covid_19india #QuarantineActivities #StayHome24in48 #JanataCurfew #Corona #Covid19India,Manipur
34552,22/03/2020,The atmosphere  the goosebumps the sense of unity and the gratitude.A historic moment indeed. Divided by religion  language  and so on;United by 1 man Narendra Modi Ji. @narendramodi Thanks to all the people striving to save India from COVID-19. #Gratitude #Covid_19india #etched,Manipur
34553,22/03/2020,Keeping politics aside both of them are working hard to fight against the dangerous corona virus. We should follow them in the coming weeks to keep us safe and also to our country. #Covid_19india #QuarantineActivities #StayHome24in48 #JanataCurfew #Corona #Covid19India,Manipur
34554,22/03/2020,Thanks giving  appraisal time for the emergency service providers. #COVIDIOT #Covid_19india #QuarantineActivities #curfew #JANTA_CURFEW_ON_22_MARCH,Manipur
37756,22/03/2020,There are still people who arenât taking this #coronavirus outbreak seriously. Remember  itâs not just about you. Spare a thought for family &amp; loved ones  especially the elderly. You may be young &amp; healthy but there are those whose immune system is compromised. Donât be selfish! ,Manipur
37757,22/03/2020,Keeping politics aside both of them are working hard to fight against the dangerous corona virus. We should follow them in the coming weeks to keep us safe and also to our country. #Covid_19india #QuarantineActivities #StayHome24in48 #JanataCurfew #Corona #Covid19India,Manipur
37758,22/03/2020,The atmosphere  the goosebumps the sense of unity and the gratitude.A historic moment indeed. Divided by religion  language  and so on;United by 1 man Narendra Modi Ji. @narendramodi Thanks to all the people striving to save India from COVID-19. #Gratitude #Covid_19india #etched,Manipur
37759,22/03/2020,Keeping politics aside both of them are working hard to fight against the dangerous corona virus. We should follow them in the coming weeks to keep us safe and also to our country. #Covid_19india #QuarantineActivities #StayHome24in48 #JanataCurfew #Corona #Covid19India,Manipur
37760,22/03/2020,Thanks giving  appraisal time for the emergency service providers. #COVIDIOT #Covid_19india #QuarantineActivities #curfew #JANTA_CURFEW_ON_22_MARCH,Manipur
40807,23/03/2020,Coronavirus: 2020 Tokyo Olympics postponed as cases worldwide reach 350 000 #Coronavirus ,Manipur
40808,23/03/2020,Man infected with the corona virus dies in Kolkata hospital.. He was aged only 57 years.. rest in peace Stay alert kolkata! Stay at home.. Don't go outside plz.. #StayHome #CoronaVirusUpdates #Covid_19india #coronaupdatesindia,Manipur
40809,23/03/2020,Coronavirus Tweets from Indian authorities #coronavirus ,Manipur
42788,23/03/2020,This is what some fools did yesterday #coronaupdatesindia #CoronavirusOutbreak #Covid_19india #Quarantine #LockdownNow,Manipur
42789,23/03/2020,Man infected with the corona virus dies in Kolkata hospital.. He was aged only 57 years.. rest in peace Stay alert kolkata! Stay at home.. Don't go outside plz.. #StayHome #CoronaVirusUpdates #Covid_19india #coronaupdatesindia,Manipur
42790,23/03/2020,It's true #Covid_19india #StayHomeStaySafe #LockdownNow,Manipur
45590,23/03/2020,Coronavirus: 2020 Tokyo Olympics postponed as cases worldwide reach 350 000 #Coronavirus ,Manipur
45591,23/03/2020,Man infected with the corona virus dies in Kolkata hospital.. He was aged only 57 years.. rest in peace Stay alert kolkata! Stay at home.. Don't go outside plz.. #StayHome #CoronaVirusUpdates #Covid_19india #coronaupdatesindia,Manipur
45592,23/03/2020,Coronavirus Tweets from Indian authorities #coronavirus ,Manipur
45593,23/03/2020,This is what some fools did yesterday #coronaupdatesindia #CoronavirusOutbreak #Covid_19india #Quarantine #LockdownNow,Manipur
45594,23/03/2020,Man infected with the corona virus dies in Kolkata hospital.. He was aged only 57 years.. rest in peace Stay alert kolkata! Stay at home.. Don't go outside plz.. #StayHome #CoronaVirusUpdates #Covid_19india #coronaupdatesindia,Manipur
45595,23/03/2020,It's true #Covid_19india #StayHomeStaySafe #LockdownNow,Manipur
50483,24/03/2020,@narendramodi Hon'ble Prime Minister  your twenty-one day India is locked down that we are very happy..but we middle class people.The shop is raising the prices of food items with the benefit of this lock down. So you are our only trust Help us sir plz fr,Manipur
54096,24/03/2020,@narendramodi Hon'ble Prime Minister  your twenty-one day India is locked down that we are very happy..but we middle class people.The shop is raising the prices of food items with the benefit of this lock down. So you are our only trust Help us sir plz fr,Manipur
70254,27/03/2020,@IamSumanDe there's a question regarding COVID19 statistics. How many COVID19 test has been done in West Bengal today or in last 7 days?,Manipur
72112,27/03/2020,Whole world #lockdown for #NovelCoronavirus &amp; it's bad news for us UK Prime Minister MR. @BorisJohnson has #CoronaEffected . So   all of you please #lockdown yourself for You for your family for the whole whole world. #lockdown #SelfIsolation #FightAgainstCoronavirus,Manipur
72113,27/03/2020,#ServiceNeverStops No more worries about the device warranty in this tough time We've extended all kind of warranty on all our products Whose warranty is expiring during the lockdown period starting from 23rd March #OPPOCare #StayAtHome #OPPOWithYou,Manipur
74257,27/03/2020,Whole world #lockdown for #NovelCoronavirus &amp; it's bad news for us UK Prime Minister MR. @BorisJohnson has #CoronaEffected . So   all of you please #lockdown yourself for You for your family for the whole whole world. #lockdown #SelfIsolation #FightAgainstCoronavirus,Manipur
74258,27/03/2020,#ServiceNeverStops No more worries about the device warranty in this tough time We've extended all kind of warranty on all our products Whose warranty is expiring during the lockdown period starting from 23rd March #OPPOCare #StayAtHome #OPPOWithYou,Manipur
78194,28/03/2020,Masum Reja: She is from Malbazar jalpaiguri.. Travel history of Chennai to siliguri. Masum Reja: First positive case of corona in north Bengal Medical College.. Be careful And please stay at home #CoronaUpdate #CoronavirusOutbreak #COVID #COVID2019 #CoronaLockdown,Manipur
80698,28/03/2020,Masum Reja: She is from Malbazar jalpaiguri.. Travel history of Chennai to siliguri. Masum Reja: First positive case of corona in north Bengal Medical College.. Be careful And please stay at home #CoronaUpdate #CoronavirusOutbreak #COVID #COVID2019 #CoronaLockdown,Manipur
82879,29/03/2020,Here's to standing together. To support India's battle against #COVID19  we are donating INR 1 Crore during this tough time. We urge you all to #StayHomeStaySafe and defeat this unprecedented pandemic together. #OPPOStands4India Thank you @oppomobileindia,Manipur
89006,30/03/2020,corona virus related cases increasing about 100 cases per day. In China they needed to fight only with the corona but here we are fighting with our own people to save their life from corona. illiteracy  nonsenseness   politics  all things making it difficult to fight with corona.,Manipur
92581,30/03/2020,corona virus related cases increasing about 100 cases per day. In China they needed to fight only with the corona but here we are fighting with our own people to save their life from corona. illiteracy  nonsenseness   politics  all things making it difficult to fight with corona.,Manipur
94445,31/03/2020,@MamataOfficial we are Bengalis and yes we love sweets. But in this situation of Corona Virus we can survive without sweets. It's not essential to survive. Please don't allow to open the shops and allow corona to sprade in our community. @MahuaMoitra #COV,Manipur
94446,31/03/2020,@MamataOfficial why PPE kits are not being given to the health care professionals and the police? In this situation if they becomes sick then the situation will get worse. #COVID19 #COVID2019india,Manipur
94447,31/03/2020,Where We live now?Here Doctors also unsafe.WB Govt declared 200 crore 4 #COVID19 But reality is different.WB Govt provide #Raincoat &amp;LowQuality #Mask instead of #PPE 4 Medical Workers of North Bengal.Police detained @Indranil_Khan in false Criminal case 4 protesting in the issue.,Manipur
97562,31/03/2020,@MamataOfficial we are Bengalis and yes we love sweets. But in this situation of Corona Virus we can survive without sweets. It's not essential to survive. Please don't allow to open the shops and allow corona to sprade in our community. @MahuaMoitra #COV,Manipur
106490,02/04/2020,@MamataOfficial ma'am kindly timely release the daily information bulletin about COVID 19 status in state. So that the public can be mentally prepared. Appreciate ma'am. Take care of your health too. #COVID19Pandemic #WestBengal,Manipur
109448,02/04/2020,@MamataOfficial ma'am kindly timely release the daily information bulletin about COVID 19 status in state. So that the public can be mentally prepared. Appreciate ma'am. Take care of your health too. #COVID19Pandemic #WestBengal,Manipur
121628,05/04/2020,Prime Minister Narendra Modi ji you have done a great job to fight against #COVID19 we #Indian citizens are with you,Manipur
129061,06/04/2020,Murkh aadmi in lock down all are closed.. In India we always save some crackers for marriage  cricket  and some good occasions which come without notice... Save your same query for 9th April for Shab e barat. @DrKumarVishwas @bjoshi7870,Manipur
131506,06/04/2020,Murkh aadmi in lock down all are closed.. In India we always save some crackers for marriage  cricket  and some good occasions which come without notice... Save your same query for 9th April for Shab e barat. @DrKumarVishwas @bjoshi7870,Manipur
133184,07/04/2020,Here's to the courage of all the front-line soldiers! Clad in white  these warriors carry hope wherever they go. We thank them for standing strong and helping us fight the battle against #Covid19 #StrongerWithHope #OPPOStands4India #StayHomeStaySafe @oppomobileindia,Manipur
139720,08/04/2020,May this Shab-e-Barat mercy  blessing  benefit  pardon and forgiveness descend upon the people of the earth . #StayaHome #StaySafe #Covid ,Manipur
139721,08/04/2020,Covid-19 lockdown at Home ,Manipur
139722,08/04/2020,Covid-19 lockdown at Home ,Manipur
142307,08/04/2020,May this Shab-e-Barat mercy  blessing  benefit  pardon and forgiveness descend upon the people of the earth . #StayaHome #StaySafe #Covid ,Manipur
142308,08/04/2020,Covid-19 lockdown at Home ,Manipur
142309,08/04/2020,Covid-19 lockdown at Home ,Manipur
144094,09/04/2020,We #OPPO salutes the bravery of all the front-line professionals. In solidarity with everyone fighting the battle against #Covid19  we are donating 60 000 masks to help prevent its spread. Let's do our bit and win together! @oppomobileindia,Manipur
148660,10/04/2020,Where thereâs hope  thereâs victory! These front-line warriors will lead us to victory in the battle against #Covid19. We thank the cleaning staff for their dedication to keep the world clean. #FightWithHope #StrongerWithHope #HopeIsACleaner #OPPOStands4India #StayHomeStaySafe,Manipur
153686,11/04/2020,My Small Contribution to PM Relief Fund for help the Country from #coronavirusinindia epidemic. @narendramodi @PMOIndia @HRDMinistry @ABVPBanga @AmitShah @MoHFW_INDIA @myogioffice @DilipGhoshBJP @DebasreeBJP @ABVPVoice @ABVPBanga @MamataOfficial @BJP4Bengal @AITCofficial #CoViD19 ,Manipur
153687,11/04/2020,It's an appeal to all that as we've been struggling to fight against the COVID19   we have to take much more precautions  you know what I mean just don't come closer to anyone  not going out  frequent hand washing- these are only the necessary steps to be done.Hope we'll win.,Manipur
154681,11/04/2020,"Acharya Prafulla Chandra Roy who was ""The father of Indian Chemisry & Founder of Bengal Chemical"". He the first person who manufacture #Hydroxychloroquine.BCPL is the only govt own chemical Org but the company isnât got any order #à¤à¤¸à¤²à¥_à¤°à¤¾à¤·à¥à¤à¥à¤°à¤ªà¤¿à¤¤à¤¾ #coronavirusinindia #Covid_19",Manipur
157864,11/04/2020,"Acharya Prafulla Chandra Roy who was ""The father of Indian Chemisry & Founder of Bengal Chemical"". He the first person who manufacture #Hydroxychloroquine.BCPL is the only govt own chemical Org but the company isnât got any order #à¤à¤¸à¤²à¥_à¤°à¤¾à¤·à¥à¤à¥à¤°à¤ªà¤¿à¤¤à¤¾ #coronavirusinindia #Covid_19",Manipur
166216,13/04/2020,We are in Home Quarantine..Our country is Lockdown... Today is Pohela Boisag .... ,Manipur
168563,13/04/2020,We are in Home Quarantine..Our country is Lockdown... Today is Pohela Boisag .... ,Manipur
193577,18/04/2020,'SPREAD LOVE NOT CORONA PLEASE STAY HOME STAY SAFE & BE STRONG'- #Goenkans ..... XII(Humanities) #COVID #StayHomeStaySafe #StayHomeSaveLives,Manipur
196006,18/04/2020,'SPREAD LOVE NOT CORONA PLEASE STAY HOME STAY SAFE & BE STRONG'- #Goenkans ..... XII(Humanities) #COVID #StayHomeStaySafe #StayHomeSaveLives,Manipur
203403,20/04/2020,#JusticeForHinduSadhus #justiceforhindusadhu An interesting question one should raise is how did 100 people come together during lockdown and alleged innocent sadhus of being thieves? Gross violation of the lockdown provisions.Stringent actions must be taken against the police ,Manipur
205592,20/04/2020,#JusticeForHinduSadhus #justiceforhindusadhu An interesting question one should raise is how did 100 people come together during lockdown and alleged innocent sadhus of being thieves? Gross violation of the lockdown provisions.Stringent actions must be taken against the police ,Manipur
207094,21/04/2020,Today if India has done remarkably well in fight against #COVID19  It wouldn't be possible without efforts of civil service officers of this country. I would like to salute every civil service officer on the occasion of National Civil Service day. #CivilServicesDay,Manipur
217080,23/04/2020,Round 1 Day 12 Today I was in front of my text editor for more than 7 hours but working progress was too worse. Feeling supper exhausted due to the lock down  feeling like a prisoner. #COVID19 #coronavirus #lockdown #100DaysOfCode #nodejs #express #javascript #heroku #git,Manipur
217081,23/04/2020,During this Coronavirus Outbreak  We are available here for you and providing your daily grocery items. Taking care of you and prevent you to get sick from this Covid19. #rudrapurcity #lockdown2020 #covid_19 #covid_19 #coronavirus #rudrapur #hypermarket #shoppingmall #shopping,Manipur
217082,23/04/2020,Round 1 Day 12 Today I was in front of my text editor for more than 7 hours but working progress was too worse. Feeling supper exhausted due to the lock down  feeling like a prisoner. #COVID19 #coronavirus #lockdown #100DaysOfCode #nodejs #express #javascript #heroku #git,Manipur
217083,23/04/2020,During this Coronavirus Outbreak  We are available here for you and providing your daily grocery items. Taking care of you and prevent you to get sick from this Covid19. #rudrapurcity #lockdown2020 #covid_19 #covid_19 #coronavirus #rudrapur #hypermarket #shoppingmall #shopping,Manipur
217084,23/04/2020,Just a #Covid19 commercial from Farmers Insurance. So much more effective than the Allstate and State Farm commercials.,Manipur
217085,23/04/2020,Hope Raises: #Lockdown has affected many of the poor villages. This is one such example in our village. We assisted one another... @PMOIndia @KirenRijiju @manipur_cmo @NBirenSingh @republic @ndtv @NewsX @ABPNews @aajtak #StayHomeStaySafe #IndiaFightsCorona #SayNoToRacism,Manipur
217086,23/04/2020,"#à¦_à¦¬à¦¾à¦à¦²à¦¾_à¦à¦¬à¦¾à¦°_à¦¹à¦¾à¦à¦¸à¦¬à§_à¦à¦¬à¦¾à¦° ""Stay Home Stay Safe"" #Govid_19 #IndiaFightsCorona #Lockdown_2.0 King of Tollywood Industry @prosenjitbumba @pfcprosenjit",Manipur
224866,23/04/2020,World's situation report of COVID-19 till 23rd April. ,Manipur
224867,23/04/2020,Maintain lockdown otherwise no way for human being. please... ,Manipur
224868,23/04/2020,Police er plz phone number din. Amra to baritey lock down . Raiganj  uttardinajpur.,Manipur
224869,23/04/2020,"#à¦_à¦¬à¦¾à¦à¦²à¦¾_à¦à¦¬à¦¾à¦°_à¦¹à¦¾à¦à¦¸à¦¬à§_à¦à¦¬à¦¾à¦° ""Stay Home Stay Safe"" #Govid_19 #IndiaFightsCorona #Lockdown_2.0 King of Tollywood Industry @prosenjitbumba @pfcprosenjit",Manipur
226824,23/04/2020,World's situation report of COVID-19 till 23rd April. ,Manipur
226825,23/04/2020,Maintain lockdown otherwise no way for human being. please... ,Manipur
226826,23/04/2020,Police er plz phone number din. Amra to baritey lock down . Raiganj  uttardinajpur.,Manipur
226827,23/04/2020,"#à¦_à¦¬à¦¾à¦à¦²à¦¾_à¦à¦¬à¦¾à¦°_à¦¹à¦¾à¦à¦¸à¦¬à§_à¦à¦¬à¦¾à¦° ""Stay Home Stay Safe"" #Govid_19 #IndiaFightsCorona #Lockdown_2.0 King of Tollywood Industry @prosenjitbumba @pfcprosenjit",Manipur
228154,24/04/2020,Debunking Some Coronavirus Myths https://glblctzn.co/e/VS2yvPA1V5 #togetherathome,Manipur
237290,24/04/2020,Dear prime minister  I urge you to take care of the migrant labourers who are stucked in this lock down with no food left with them. @PMOIndia,Manipur
239591,24/04/2020,Dear prime minister  I urge you to take care of the migrant labourers who are stucked in this lock down with no food left with them. @PMOIndia,Manipur
248695,25/04/2020,Already this couple has 6 Child. They came out from their pavilion in the lockdown period just because of his wife feel delivery pain. So  I hope this picture clearly shown why #PopulationControlBill &amp; Proper education needed for India.Theyâre belongs from Peace religion.,Manipur
251178,25/04/2020,Already this couple has 6 Child. They came out from their pavilion in the lockdown period just because of his wife feel delivery pain. So  I hope this picture clearly shown why #PopulationControlBill &amp; Proper education needed for India.Theyâre belongs from Peace religion.,Manipur
267563,27/04/2020,India presently fight against coronavirus  I also fight against coronavirus because coronavirus destroy human chain system,Manipur
276877,27/04/2020,I know you get some insane responses on here  but Iâve genuinely found your COVID coverage interesting and helpful. Thank you!,Manipur
276878,27/04/2020,Hats off to all concerned health workers. They have shown true efforts to heal and make it safe for us. I congrats the government for their sincere efforts to curb COVID 19 in the state and nation at large.,Manipur
276879,27/04/2020,@narendramodi Respected sir  if COVID 19 quick testing kits are available in market  people can buy and test  scan barcode on test strip  write + or - and send through arogya Setu or send sms. India can complete testing in a very short time without cost t,Manipur
276880,27/04/2020,40 days have passed since this sad and tragic incident. No arrest of culprits so far. With nation wide lockdown the villagers life will be hard as hell #JusticeForChassad @PMOIndia @NBirenSingh @MundaArjun @nitinthusoh,Manipur
276881,27/04/2020,Jubilant and about time we re-open our business. With no domestic flight allowed and borders sealed state lockdown can be ease to certain extend. ,Manipur
276882,27/04/2020,"Just watched THE TASHKENT FILES.... YES.."" THE TASHKENT"" FILES... For me the purpose of lockdown is over... Thanks Vivek ji.. Thx... I am choked.. Thx again.. @vivekagnihotri",Manipur
276883,27/04/2020,Migrant workers are worst hit in these trying times due to nation lockdown ,Manipur
276884,27/04/2020,@dmusnagar Schools are asking to pay fee in lockdown period. How it is possible for parents to pay in lockdown ?? Kindly order to all school not to ask for fee right now   parents will pay later day.,Manipur
276885,27/04/2020,Watch: Manipur Sets Example in Distribution of Relief Materials During Lockdown ,Manipur
276886,27/04/2020,Watch: Manipur shows the way on how to distribute relief materials during lockdown https://indianexpress.com/article/trending/trending-in-india/manipur-shows-the-way-on-how-to-distribute-relief-materials-during-lockdown-6381216/ via @IndianExpress,Manipur
276887,27/04/2020,Respected Sir  I beg to state that - if school will open after the lockdown  what decision would be taken for the students of NIOS of class X/XII those who had not been able to give their examinations.Are they be promoted or not?#EducationMinisterGoesLive,Manipur
276888,27/04/2020,âIf school fee is waived how will my school pay me my salary? We are working harder than ever due to lockdown via online education â,Manipur
276889,27/04/2020,@DrRPNishank âIf school fee is waived how will my school pay me my salary? We are working harder than ever due to lockdown via online education â,Manipur
290440,27/04/2020,"Just watched THE TASHKENT FILES.... YES.."" THE TASHKENT"" FILES... For me the purpose of lockdown is over... Thanks Vivek ji.. Thx... I am choked.. Thx again.. @vivekagnihotri",Manipur
300898,28/04/2020,I wish we had leadership in the Oval Office right now. Americans deserve a president who will manage the COVID-19 crisis with the compassion  competence  and respect for science we need to save lives and revive the economy. Join us today: https://bit.ly/2yTccxw,Manipur
300899,28/04/2020,Iâm thrilled you are going to interview doctor Kaufman to clear up all of the mistakes that Doctor Butter made. When you compare Kaufmanâs delivery and knowledge of the immune system and toxicology one might begin to question why Butter insisted covid was contagious at all.,Manipur
300900,28/04/2020,Although all sections of the society are fighting COVID-19 in Manipur  the SDMA has been complacent. @INCManipur has highlighted this important issue and the state government is expected to act on it.,Manipur
300901,28/04/2020,Door to Door survey for COVID-19 by AWW at Bideipur GP @DM_Bhadrak @BhadrakDswo,Manipur
300902,28/04/2020,Mixing of Ingredients for THR Chhatua by Tarini WSHG under Basudevpur Project with maintain social distance for COVID-19 @BhadrakDswo,Manipur
300903,28/04/2020,West Bengal govt why do you think that you have a lakhs of cases of corona ? Because you didn't search the people who has relation with Tabligi Jamat? Because you didn't do sufficient no of tests? Why didn't you utilize the period of lockdown? Why?,Manipur
300904,28/04/2020,"Aare aare sir don't say anything to Mamta didi  it will portrait as ""SAMPRADAYIK"". When all INDIA will be lockdown free than there will be still lockdown in West Bengal. TMC is just useless party.",Manipur
300905,28/04/2020,Looking For Training Of Soya Milk In The Lockdown   Do Not Get Upset   We Krishna Industries Are Running Online Training Program For Soya M ,Manipur
313283,28/04/2020,West Bengal govt why do you think that you have a lakhs of cases of corona ? Because you didn't search the people who has relation with Tabligi Jamat? Because you didn't do sufficient no of tests? Why didn't you utilize the period of lockdown? Why?,Manipur
313284,28/04/2020,"Aare aare sir don't say anything to Mamta didi  it will portrait as ""SAMPRADAYIK"". When all INDIA will be lockdown free than there will be still lockdown in West Bengal. TMC is just useless party.",Manipur
314490,29/04/2020,"Just looking at this picture is a nightmare for me. âFrostbite"" toes and rashes may be signs of a coronavirus infection ",Manipur
314491,29/04/2020,To the ppl thatâs running around partying still if you get sick donât go to the hospital you made your damn bed now lay in it!! #coronavirus,Manipur
322141,29/04/2020,Flu death rate is .01%. You can manipulate stats all you want and it still comes out with Covid 19 being anywhere from 3-6x more deadly. Not similar. The 61k number is annual. The Covid 19 numbers in the US are for a little more than 2 months. Not similar.,Manipur
322142,29/04/2020,What I learned in the lockdown: Iâm damned if I do and damned if I donât.,Manipur
322143,29/04/2020,But what else is there to do while on lock down  right?,Manipur
322144,29/04/2020,Dear Biren Sir is it not time to relax the lockdown in Manipur when the central government notify that Manipur and some states have been declared green zone?,Manipur
322145,29/04/2020,@dmusnagar School is demanding fee in lockdown. How it is possible for parants to deposit. Pl advice / order to school to take fee July onwards. School may distribute the amount in next few months.,Manipur
333403,29/04/2020,"Just looking at this picture is a nightmare for me. âFrostbite"" toes and rashes may be signs of a coronavirus infection ",Manipur
333404,29/04/2020,To the ppl thatâs running around partying still if you get sick donât go to the hospital you made your damn bed now lay in it!! #coronavirus,Manipur
333405,29/04/2020,Flu death rate is .01%. You can manipulate stats all you want and it still comes out with Covid 19 being anywhere from 3-6x more deadly. Not similar. The 61k number is annual. The Covid 19 numbers in the US are for a little more than 2 months. Not similar.,Manipur
333406,29/04/2020,What I learned in the lockdown: Iâm damned if I do and damned if I donât.,Manipur
333407,29/04/2020,But what else is there to do while on lock down  right?,Manipur
333408,29/04/2020,Dear Biren Sir is it not time to relax the lockdown in Manipur when the central government notify that Manipur and some states have been declared green zone?,Manipur
333409,29/04/2020,@dmusnagar School is demanding fee in lockdown. How it is possible for parants to deposit. Pl advice / order to school to take fee July onwards. School may distribute the amount in next few months.,Manipur
342596,30/04/2020,2020 is the worst! RIP #KobeBryant #RockyJohnson #RudratejSingh #IrrfanKhan #RishiKapoor And now #RobGibbs Also  more than 228 000 deaths because of the #coronavirus &amp; thousands who have also lost lives but not reported yet. I pray to god for a miracle #StayStrong,Manipur
342597,30/04/2020,CNN Live: https://bit.ly/2VNMWlr The first results from human trials of a coronavirus vaccine being developed by Oxford University should be available by mid-June  said Oxford professor John Bell #PeÃ±aNieto #Cancun #CNN #Cancun #AndyDalton,Manipur
342598,30/04/2020,LIVE: Shri @RahulGandhi in conversation with Dr. Raghuram Rajan on COVID19 &amp; its economic impact. #RahulShowsTheWay,Manipur
350565,30/04/2020,Dr Andrew Kaufman whose medical research & practice credentials seem far superior to anything you see on TV sits down in an epic conversation with @LondonRealTV on the science of #covid-19 being a lie and why GERMTHEORY is nothing but a marketing campaign ,Manipur
350566,30/04/2020,COVID 19 - Individuals  voluntary organizations  NGOs  etc. to continue with work of supplying food to underprivileged and poorer sections of society -Voluntary organisations cannot be prevented from distributing food to weaker sections of society.(DB)https://bit.ly/3auq6n7,Manipur
350567,30/04/2020,Lockdown Effect ,Manipur
350568,30/04/2020,You stay at your home  We are here to deliver your grocery at your doorstep... #grocery #groceries #doorstep #delivery #doorstep #doorstepdelivery #shopingmall #shopping #hypermarket #rudrapur #shoppingstore #grocerystore #lockdown #duringlockdown #door #doorstep #doorsteps,Manipur
362062,30/04/2020,2020 is the worst! RIP #KobeBryant #RockyJohnson #RudratejSingh #IrrfanKhan #RishiKapoor And now #RobGibbs Also  more than 228 000 deaths because of the #coronavirus &amp; thousands who have also lost lives but not reported yet. I pray to god for a miracle #StayStrong,Manipur
