,Tweet Posted Time (UTC),Tweet Content,Tweet Location
9027,15/03/2020,Thermal scanning & not having temperature or no symptoms of cough will not guarantee for the absence of #COVIDã¼19 . May develop after few days  #Corona is having long incubation period. Take care. #Covid #CoronaVirusUpdates #GoCorona #coronavirus,Telangana
9028,15/03/2020,RT this video till it reaches abode of the 'Prabhu'. #Coronaindia #COVID19india #Corona #COVIDã¼19 #COVID ,Telangana
9029,15/03/2020,Coronavirus Outbreak: For Marriages In Hall with large gatherings cancelled  many marriages may solemnizes now in Temples. #COVIDã¼19 #Coronaindia #coronavirus #COVID19 #Covid Video âºhttps://youtu.be/fjqk9PE7XVQ #CoronavirusOutbreak #Marriage #Temples #KannadaNews #Tv9Kannada,Telangana
10832,16/03/2020,This is the reality  WhatsApp spreading as if releasing vaccine for #COVID19. Trump in a press meet for diagnostic test. Pharma company involved with Phase 1 study on Innovio's vaccine and developed for SARS and at the end of this month for #COVID-19.,Telangana
10833,16/03/2020,For Covid  remedies in 'desi' way. #Ayurveda #Corona #COVID2019 #COVID2019,Telangana
11182,16/03/2020,Good Ideaaa #coronavirus #COVID19 #ForABetterIndia #D_Mart #Warangal Super Staff @cpwrlc @KTRoffice @KTR_News â at Thousand Pillar Temple,Telangana
11183,16/03/2020,Be Safe from #coronavirus infection,Telangana
11184,16/03/2020,This news is unimaginable ! UK coronavirus crisis âto last until spring 2021 and could see 7.9m hospitalisedâ #COVID19india #covidã¼19uk #COVIDã¼19 #CoronaInUK https://amp.theguardian.com/world/2020/mar/15/uk-coronavirus-crisis-to-last-until-spring-2021-and-could-see-79m-hospitalised?__twitter_impression=true,Telangana
11185,16/03/2020,This is the reality  WhatsApp spreading as if releasing vaccine for #COVID19. Trump in a press meet for diagnostic test. Pharma company involved with Phase 1 study on Innovio's vaccine and developed for SARS and at the end of this month for #COVID-19.,Telangana
11186,16/03/2020,For Covid  remedies in 'desi' way. #Ayurveda #Corona #COVID2019 #COVID2019,Telangana
13263,17/03/2020,Bengaluru's K R Market will be shut down for a week   how about #Hyderabad . #COVID19 Till we close all shopping points we are not sure of quarantining ourselves. #Covid_19 #Coronaindia #Bengaluru,Telangana
13264,17/03/2020,@kcrunofficial @JaiKCR29 @KTRTRS Sir  we are thankful that you have declared 15 days of holidays due to COVID-19 but inorder to prevent COVID-19 from spreading more 15 days are neccessary because on the first 15 days it can exist on a surface later it can,Telangana
13265,17/03/2020,Hyderabad D-Marts and several other grocery shops are under attack from probable lockdown in case... #covidindia #COVID2019 #Corona #COVID2019 #Telangana,Telangana
13722,17/03/2020,Today as per the instructions of our Honourable Minister sir for Agriculture and the Director Madam Protective measures against coronavirus has been taken in A.M.C Kesamudram by giving disposal mask to farmers and market users and checking temperature with digital thermo meter ,Telangana
13723,17/03/2020,Another good initiative during Corona outbreak. #CoronaVirus #COVID2019,Telangana
13724,17/03/2020,Bengaluru's K R Market will be shut down for a week   how about #Hyderabad . #COVID19 Till we close all shopping points we are not sure of quarantining ourselves. #Covid_19 #Coronaindia #Bengaluru,Telangana
13725,17/03/2020,@kcrunofficial @JaiKCR29 @KTRTRS Sir  we are thankful that you have declared 15 days of holidays due to COVID-19 but inorder to prevent COVID-19 from spreading more 15 days are neccessary because on the first 15 days it can exist on a surface later it can,Telangana
13726,17/03/2020,Hyderabad D-Marts and several other grocery shops are under attack from probable lockdown in case... #covidindia #COVID2019 #Corona #COVID2019 #Telangana,Telangana
15957,18/03/2020,World is in isolation  quarantined people living a life for self and others. #Covid #Corona #Serenade,Telangana
15958,18/03/2020,People in Spain are currently prohibited from leaving their homes unless there are extenuating circumstances. And resulted in this. #Covid #Corona #COVID2019 #COVIDã¼19,Telangana
16380,18/03/2020,Great Sir  Really you are inspiring all the community for #coronavirus,Telangana
16381,18/03/2020,Corona virus effects are directly proportional to the crude oil prices ! #COVID19,Telangana
16382,18/03/2020,#Ramcharan requested fans to call off his birthday celebrations event due to #COVID19 scare. Instead of birthday celebrations  he urged fans to start creating awareness among public to restrict #CoronaVirus spread. Stay Hygienic. Stay Safe!!!! ,Telangana
16383,18/03/2020,#Ramcharan requested fans to call off his birthday celebrations event due to #COVID19 scare. Instead of birthday celebrations  he urged fans to start creating awareness among public to restrict #CoronaVirus spread. Stay Hygienic. Stay Safe!!!!,Telangana
16384,18/03/2020,World is in isolation  quarantined people living a life for self and others. #Covid #Corona #Serenade,Telangana
16385,18/03/2020,People in Spain are currently prohibited from leaving their homes unless there are extenuating circumstances. And resulted in this. #Covid #Corona #COVID2019 #COVIDã¼19,Telangana
19680,19/03/2020,COVID-19 ,Telangana
19681,19/03/2020,Last but one train to Kolhapur from Managuru  next few days no trains. #JanataCurfew Jaari Hai. #COVID19 #Corona #Covid_19 This is present status of the railway station at Lingampally. #Hyderabad #Telangana,Telangana
19682,19/03/2020,Pay now to prevent further damage. #Covid #COVID2019india #Covid19India #ReliefMeasures,Telangana
19683,19/03/2020,"Haan I remember this hanging  Chinese always come with teaser before releasing original ""print"". #Covid #COVIDã¼19 #Covid_19 #Corona #CoronavirusOutbreakindia",Telangana
19684,19/03/2020,Carefully chosen words to address the nation by PM  perfect one to acknowledge and to express the gratitude to the servicemen during #CoronavirusOutbreak. #COVID19 #Covid_19 #PMModiOnCorona Jai Hind ,Telangana
19685,19/03/2020,A shocker from Corona . #COVID2019india #Covid #coronavirusinindia #COVID19 Coronavirus can live in the air for hours and on surfaces for days  study finds,Telangana
19686,19/03/2020,Is India heading for a lockdown ? Many trains are cancelled. #Corona Market is dull . No movements ! #covidindia #COVID2019india,Telangana
20378,19/03/2020,A shocker from Corona . #COVID2019india #Covid #coronavirusinindia #COVID19 Coronavirus can live in the air for hours and on surfaces for days  study finds ,Telangana
20379,19/03/2020,COVID-19 ,Telangana
20380,19/03/2020,Last but one train to Kolhapur from Managuru  next few days no trains. #JanataCurfew Jaari Hai. #COVID19 #Corona #Covid_19 This is present status of the railway station at Lingampally. #Hyderabad #Telangana,Telangana
20381,19/03/2020,Pay now to prevent further damage. #Covid #COVID2019india #Covid19India #ReliefMeasures,Telangana
20382,19/03/2020,"Haan I remember this hanging  Chinese always come with teaser before releasing original ""print"". #Covid #COVIDã¼19 #Covid_19 #Corona #CoronavirusOutbreakindia",Telangana
20383,19/03/2020,Carefully chosen words to address the nation by PM  perfect one to acknowledge and to express the gratitude to the servicemen during #CoronavirusOutbreak. #COVID19 #Covid_19 #PMModiOnCorona Jai Hind ,Telangana
20384,19/03/2020,A shocker from Corona . #COVID2019india #Covid #coronavirusinindia #COVID19 Coronavirus can live in the air for hours and on surfaces for days  study finds,Telangana
20385,19/03/2020,Is India heading for a lockdown ? Many trains are cancelled. #Corona Market is dull . No movements ! #covidindia #COVID2019india,Telangana
23777,20/03/2020,My gud friend  rights activist&Elected Delegate of @nusuk Mr. @TwittyAkhil was tested positive for #Covid_19 today. He was admitted in isolation ward &amp;no one in relation to his case are affected coz of his responsible behaviour. May gud health envelop u spurring a quick recovery.,Telangana
23778,20/03/2020,This is wrong ToI  Dushyat Singh was not #Corona positive ? (So far) . Derek must take responsibility of self isolation as he attended Kakina's party. #Covid #CoronavirusOutbreakindia @derekobrienmp,Telangana
23779,20/03/2020,Make it as a criminal offence  if any close gathering or meeting involving many members. #Emergency #COVID2019india #Covid_19 #covidindia #COVID19,Telangana
23780,20/03/2020,Her contribution will be remembered if we isolate as if we are one among many infected with #Coronavirus #Covid #gratitudeCOVID19,Telangana
24571,20/03/2020,Her contribution will be remembered if we isolate as if we are one among many infected with #Coronavirus #Covid #gratitudeCOVID19,Telangana
24572,20/03/2020,My gud friend  rights activist&Elected Delegate of @nusuk Mr. @TwittyAkhil was tested positive for #Covid_19 today. He was admitted in isolation ward &amp;no one in relation to his case are affected coz of his responsible behaviour. May gud health envelop u spurring a quick recovery.,Telangana
24573,20/03/2020,This is wrong ToI  Dushyat Singh was not #Corona positive ? (So far) . Derek must take responsibility of self isolation as he attended Kakina's party. #Covid #CoronavirusOutbreakindia @derekobrienmp,Telangana
24574,20/03/2020,Make it as a criminal offence  if any close gathering or meeting involving many members. #Emergency #COVID2019india #Covid_19 #covidindia #COVID19,Telangana
24575,20/03/2020,Her contribution will be remembered if we isolate as if we are one among many infected with #Coronavirus #Covid #gratitudeCOVID19,Telangana
29198,21/03/2020,@TelanganaCMO Namasthe Sri KCR garu My request is please do some yagas in all temples of Telangana against covid-19 ,Telangana
30144,21/03/2020,As a responsible citizen of India we took #pledge to follow to #JANATHACURFEW on 22nd March  an initiation from Prime Minister @narendramodi ji to eradicate / stop to spread the #Coronavirus #WeCanDoIt #Break #SocialIsolation #SocialDistancing #IndiaFightsCoronaVirus  @KTRTRS,Telangana
30145,21/03/2020,@TelanganaCMO Namasthe Sri KCR garu My request is please do some yagas in all temples of Telangana against covid-19 ,Telangana
37567,22/03/2020,Our efforts for the present and future generations. #salute to the #doctors  municipal workers n everyone working against #Covid_19india #5baje5minute #JantaCurfew,Telangana
37568,22/03/2020,@kcrunofficial @KTRTRS Outbreak of COVID-19 is increasing day by day. Government must not allow people to travel places and not allow people coming from other places into this state. It will be better if the Government declares state lockdown to save peop,Telangana
37569,22/03/2020,#coronahackathon #hackathonIND #JantaCurfew #TITA @NarandraModi @telanganaCMO @rsprasad @KTRTRS @jayesh_rajan @sundeepmakthala @teamTSIC @TelanganaIT @KonathamDileep #IndiaFightCorona @HackthonIND Stay home  stay safe.. Be aware of covid-19  wash ur hands after any work â at Warangal Grain Market,Telangana
37570,22/03/2020,Medical Health officer with @TelanganaCOPs Visited some houses in Warangal Shambhunipet Colonies and given instructions and advised to take safety measures to avoid from #Covid_19india #FightAgainstCoronaVirus #Sanitizers @TelanganaDGP @Eatala_Rajender @MC_GWMC @PamelaSatpathy,Telangana
37571,22/03/2020,Jai Namo.... please pass the all States till 31st March lockdown,Telangana
37572,22/03/2020,@kcrunofficial @KTRTRS Outbreak of COVID-19 is increasing day by day. Government must not allow people to travel places and not allow people coming from other places into this state. It will be better if the Government declares state lockdown to save peop,Telangana
37573,22/03/2020,Sir please lock down india for next two weeks. @PMOIndia @TelanganaCMO @KTRTRS We are with you.... #JanataCurfew,Telangana
37574,22/03/2020,Panjab  Rajasthan will be lock down till 31 March 2020. Even we we should follow this. @TelanganaCMO @KTRTRS @Eatala_Rajender,Telangana
39159,22/03/2020,We have done our part for Janatha Curfew... A big round of applause to Emergency services an account of Corona virus.... â at Kazipet Railway Station,Telangana
39160,22/03/2020,#CoronaVirus is here. We need Awareness  Not Panic. Keep your hands clean. Use Soap &amp; Sanitizer to shoo the Virus away. #StayHomeSaveLives #JanataCurfew #WashYourHands,Telangana
39161,22/03/2020,Our efforts for the present and future generations. #salute to the #doctors  municipal workers n everyone working against #Covid_19india #5baje5minute #JantaCurfew,Telangana
39162,22/03/2020,@kcrunofficial @KTRTRS Outbreak of COVID-19 is increasing day by day. Government must not allow people to travel places and not allow people coming from other places into this state. It will be better if the Government declares state lockdown to save peop,Telangana
39163,22/03/2020,#coronahackathon #hackathonIND #JantaCurfew #TITA @NarandraModi @telanganaCMO @rsprasad @KTRTRS @jayesh_rajan @sundeepmakthala @teamTSIC @TelanganaIT @KonathamDileep #IndiaFightCorona @HackthonIND Stay home  stay safe.. Be aware of covid-19  wash ur hands after any work â at Warangal Grain Market,Telangana
39164,22/03/2020,Medical Health officer with @TelanganaCOPs Visited some houses in Warangal Shambhunipet Colonies and given instructions and advised to take safety measures to avoid from #Covid_19india #FightAgainstCoronaVirus #Sanitizers @TelanganaDGP @Eatala_Rajender @MC_GWMC @PamelaSatpathy,Telangana
39165,22/03/2020,Jai Namo.... please pass the all States till 31st March lockdown,Telangana
39166,22/03/2020,@kcrunofficial @KTRTRS Outbreak of COVID-19 is increasing day by day. Government must not allow people to travel places and not allow people coming from other places into this state. It will be better if the Government declares state lockdown to save peop,Telangana
39167,22/03/2020,Sir please lock down india for next two weeks. @PMOIndia @TelanganaCMO @KTRTRS We are with you.... #JanataCurfew,Telangana
39168,22/03/2020,Panjab  Rajasthan will be lock down till 31 March 2020. Even we we should follow this. @TelanganaCMO @KTRTRS @Eatala_Rajender,Telangana
45440,23/03/2020,Should be happening in #warangal #Covid_19india #KTR #DGP #LockdownNow,Telangana
45441,23/03/2020,What #lockdown? Everyone seems to be back on the roads of Hyderabad. Why are no restrictions in place? @TelanganaDGP @TelanganaCMO @KTRTRS @hydcitypolice @cyberabadpolice @RachakondaCop,Telangana
46721,23/03/2020,It's very sad after a successfull #JanataCurfewMarch22 yesterday today's #LockdownNow is a biggest failure.People of #IndiaFightCorona are taking #coronavirus as nothing.Seeing huge crowds and gatherings on every where on road @narendramodi some strict action should be taken,Telangana
46722,23/03/2020,Should be happening in #warangal #Covid_19india #KTR #DGP #LockdownNow,Telangana
46723,23/03/2020,What #lockdown? Everyone seems to be back on the roads of Hyderabad. Why are no restrictions in place? @TelanganaDGP @TelanganaCMO @KTRTRS @hydcitypolice @cyberabadpolice @RachakondaCop,Telangana
53915,24/03/2020,THERE IS ABSOLUTELY NO NEED TO PANIC. Essential commodities  medicines etc. would be available. Centre and various state governments will work in close coordination to ensure this. Together  we will fight COVID-19 and create a healthier India. Jai Hind!,Telangana
53916,24/03/2020,How many beds  ventilators  test kits  masks  PPE are ready ? #covid_19 #coronavirus #coronaindia #coronavirusindia #indiafightscorona @Telangana https://www.instagram.com/p/B-Gxn7RDRSl/?igshid=c15ah7wmq6ir,Telangana
53917,24/03/2020,@MC_GWMC @Collector_WGLU I would be glad to volunteer for any work in Warangalâs fight against COVID 19. Let me know in case I can be of help #IndiaFightsCorona,Telangana
53918,24/03/2020,Ministry of Home Affairs guidelines for the 21-day lockdown  list of essential services that will remain open. #CoronavirusLockdown #India #Covid19 #CoronaVirus #LockDown ,Telangana
53919,24/03/2020,Corona is can't kill me  has it lockdown untill April 14may kill my family as we are daily wager our total savings were completed for building home. Now emis are coming  people am not asking for ur help  but am asking for some loan to maintain my family plzz respond @AgniPRASHAD,Telangana
53920,24/03/2020,Lockdown In Entire Nation for next 21days. Jai Ho @narendramodi . #ChronaVirus #Covid19India,Telangana
55546,24/03/2020,Ministry of Home Affairs guidelines for the 21-day lockdown  list of essential services that will remain open. #CoronavirusLockdown #India #Covid19 #CoronaVirus #LockDown,Telangana
55547,24/03/2020,How many beds  ventilators  test kits  masks  PPE are ready ? #covid_19 #coronavirus #coronaindia #coronavirusindia #indiafightscorona @Telangana https://www.instagram.com/p/B-Gxn7RDRSl/?igshid=c15ah7wmq6ir,Telangana
55548,24/03/2020,THERE IS ABSOLUTELY NO NEED TO PANIC. Essential commodities  medicines etc. would be available. Centre and various state governments will work in close coordination to ensure this. Together  we will fight COVID-19 and create a healthier India. Jai Hind!,Telangana
55549,24/03/2020,How many beds  ventilators  test kits  masks  PPE are ready ? #covid_19 #coronavirus #coronaindia #coronavirusindia #indiafightscorona @Telangana https://www.instagram.com/p/B-Gxn7RDRSl/?igshid=c15ah7wmq6ir,Telangana
55550,24/03/2020,@MC_GWMC @Collector_WGLU I would be glad to volunteer for any work in Warangalâs fight against COVID 19. Let me know in case I can be of help #IndiaFightsCorona,Telangana
55551,24/03/2020,Ministry of Home Affairs guidelines for the 21-day lockdown  list of essential services that will remain open. #CoronavirusLockdown #India #Covid19 #CoronaVirus #LockDown ,Telangana
55552,24/03/2020,Corona is can't kill me  has it lockdown untill April 14may kill my family as we are daily wager our total savings were completed for building home. Now emis are coming  people am not asking for ur help  but am asking for some loan to maintain my family plzz respond @AgniPRASHAD,Telangana
55553,24/03/2020,Lockdown In Entire Nation for next 21days. Jai Ho @narendramodi . #ChronaVirus #Covid19India,Telangana
61607,25/03/2020,Corona issue lo Modi should coordinate with all state CMs whenever he chairs a meet regarding it. chief ministers andaru situation ki taggattu different decisions tiskuntunru..vala states lo. Lockdown till april 15 cross the country is fine. Common ga andaru paatinchali. But ,Telangana
61608,25/03/2020,#Covid19India #Guidelines @drsangitareddy @KVishReddy 21 days lockdown. #KillCorona,Telangana
62764,25/03/2020,Corona issue lo Modi should coordinate with all state CMs whenever he chairs a meet regarding it. chief ministers andaru situation ki taggattu different decisions tiskuntunru..vala states lo. Lockdown till april 15 cross the country is fine. Common ga andaru paatinchali. But ,Telangana
62765,25/03/2020,#Covid19India #Guidelines @drsangitareddy @KVishReddy 21 days lockdown. #KillCorona,Telangana
67990,26/03/2020,For fast Updates about covid-19 in #india officail website is here #IndiaFightsCorona #TelanganaFightsCorona #IndiaFightsCoronavirus #IndiaBattlesCoronavirus #IndiaLockedDown,Telangana
67991,26/03/2020,Coronavirus (COVID-19) Update: Daily Roundup  March 25  2020 ,Telangana
67992,26/03/2020,CHINA must be dragged into International Court and stripped of its VETO power in the UN 'Crime against humanity' COVID-19 is a Chinese Virus. Copy and paste.,Telangana
67993,26/03/2020,Lockdown varake point aite ee issue lo Telangana govt de mistake aitadi  nothing to do with YS jagan. But  okati ardam cheskovali. Intha settlers una santhanu manage cheyadam easy kadu. And issue ela start aindi chudali...,Telangana
67994,26/03/2020,Allow electricity staff to attend emergency duties  they are working to provide uninterrupted power supply even though India lock down ,Telangana
69144,26/03/2020,Lets be against to Pandemic #Coronavirus and maintain #SocialDistance #StayHomeSaveLives #GoCoronaCoronaGoback,Telangana
69145,26/03/2020,Coronavirus (COVID-19) Update: Daily Roundup  March 25  2020 ,Telangana
69146,26/03/2020,For fast Updates about covid-19 in #india officail website is here #IndiaFightsCorona #TelanganaFightsCorona #IndiaFightsCoronavirus #IndiaBattlesCoronavirus #IndiaLockedDown,Telangana
69147,26/03/2020,Coronavirus (COVID-19) Update: Daily Roundup  March 25  2020 ,Telangana
69148,26/03/2020,CHINA must be dragged into International Court and stripped of its VETO power in the UN 'Crime against humanity' COVID-19 is a Chinese Virus. Copy and paste.,Telangana
69149,26/03/2020,Lockdown varake point aite ee issue lo Telangana govt de mistake aitadi  nothing to do with YS jagan. But  okati ardam cheskovali. Intha settlers una santhanu manage cheyadam easy kadu. And issue ela start aindi chudali...,Telangana
69150,26/03/2020,Allow electricity staff to attend emergency duties  they are working to provide uninterrupted power supply even though India lock down ,Telangana
74114,27/03/2020,"As part of *""NAMOJYOTHI""* program . . M thanked Our Beloved #PrimeMinister Sri @narendramodi ji who has released Rs 1.70 lakhs Crores fund to Needy People of the Nation in this #CORONA #lockdown period. . #NamoJyothi @BJP4Telangana @bandisanjay_bjp @BJP4Warangal",Telangana
74115,27/03/2020,Please lockdown to stay in a safe place wherever you are located in Pune  Satish garu. Unfortunately  travel during this crisis is not recommended. We all are available for you just a DM away. Please take care ,Telangana
75209,27/03/2020,U.S. reports more coronavirus cases than any other country in the world. Overtook China and Italy.81 373 postive cases #Covid19 #CaronaVirus Stay at home Us it's tough situation going on there specially kachi Babe be safe @USAndHyderabad @USAndIndia @USNavy,Telangana
75210,27/03/2020,"As part of *""NAMOJYOTHI""* program . . M thanked Our Beloved #PrimeMinister Sri @narendramodi ji who has released Rs 1.70 lakhs Crores fund to Needy People of the Nation in this #CORONA #lockdown period. . #NamoJyothi @BJP4Telangana @bandisanjay_bjp @BJP4Warangal",Telangana
75211,27/03/2020,Please lockdown to stay in a safe place wherever you are located in Pune  Satish garu. Unfortunately  travel during this crisis is not recommended. We all are available for you just a DM away. Please take care ,Telangana
80566,28/03/2020,https://www.injntu.com/pledge/ Letâs take Pledge to stay Safe and maintain Hygienic Environment to fight from COVID-19,Telangana
80567,28/03/2020,Pledging Safety against COVID-19 ,Telangana
80568,28/03/2020,Please see below video from Dr. Manthri Kashaiah (MD Ayurvedic) from Lashmi Nursing Home(Parkal  Warangal Rural) regarding Vaccination for Coronavirus(Covid-19) @KTRTRS @trsharish @MinisterKTR @TV9Telugu @KTRoffice @KTR_News @trspartyonline @RaoKavitha @TelanganaCMO â at Parkal Bus Station,Telangana
80569,28/03/2020,Hello all for our safety issues and security our government implemented THE WHOLE COUNTRY LOCK DOWN UPTO 14-04-2020. BUT I THINK IT MAY BE EXTENDED AND GOING ON EXTENDING FOR SOME MORE MONTHS. SO I SUGGEST ALL KEEP THE NESSESSATIES OF FAMILY NEEDS READY.,Telangana
81667,28/03/2020,@PiyushGoyal @RailMinIndia @kishanreddybjp As they are coming from different places. . They are scared of getting affected with #coronavirus. And requesting to reduce the work hours and give the work time as usual like earlier.,Telangana
81668,28/03/2020,Please see below video from Dr. Manthri Kashaiah (MD Ayurvedic) from Lashmi Nursing Home(Parkal  Warangal Rural) regarding Vaccination for Coronavirus(Covid-19) @KTRTRS @trsharish @MinisterKTR @TV9Telugu @KTRoffice @KTR_News @trspartyonline @RaoKavitha @TelanganaCMO â at Parkal Bus Station,Telangana
81669,28/03/2020,https://www.injntu.com/pledge/ Letâs take Pledge to stay Safe and maintain Hygienic Environment to fight from COVID-19,Telangana
81670,28/03/2020,Pledging Safety against COVID-19 ,Telangana
81671,28/03/2020,Please see below video from Dr. Manthri Kashaiah (MD Ayurvedic) from Lashmi Nursing Home(Parkal  Warangal Rural) regarding Vaccination for Coronavirus(Covid-19) @KTRTRS @trsharish @MinisterKTR @TV9Telugu @KTRoffice @KTR_News @trspartyonline @RaoKavitha @TelanganaCMO â at Parkal Bus Station,Telangana
81672,28/03/2020,Hello all for our safety issues and security our government implemented THE WHOLE COUNTRY LOCK DOWN UPTO 14-04-2020. BUT I THINK IT MAY BE EXTENDED AND GOING ON EXTENDING FOR SOME MORE MONTHS. SO I SUGGEST ALL KEEP THE NESSESSATIES OF FAMILY NEEDS READY.,Telangana
86869,29/03/2020,Shri @RahulGandhi writes to the PM regarding the COVID-19 pandemic &amp; the issues it entails while extending support to fight this crisis. ,Telangana
86870,29/03/2020,Our idea proposal to stop COVID-19 For full video visit :https://youtu.be/J0RJnvLkg4Q,Telangana
86871,29/03/2020,Dear all  Dont trust your ex messages in this Lockdown. It is temporary as #Lockdown21,Telangana
86872,29/03/2020,I along with @BJP4Warangal Dist Gen Sec. Santhosh distributed Rice &amp; groceries daily labour for their one day meals. I also request karyakarthaâs to feed the poor and needy in this lockdown period. @JPNadda @AmitShah @blsanthosh @BJP4India @kishanreddybjp @bandisanjay_bjp,Telangana
86873,29/03/2020,We very sorry for that's because all are lock down here...,Telangana
86874,29/03/2020,Goodness can be delayed but not locked down. Despite the lockdown due to Coronavirus  we are receiving calls and rescuing children in need. If you spot a child in distress  call us on 1098 or report online on https://www.childlineindia.org/a/report/case #Childline1098 #childrights @cpwrlc 2/2 â at Zoo Park,Telangana
87919,29/03/2020,Corona virus funds in warangal plzzz help warangal district ,Telangana
87920,29/03/2020,The single most important action we can all take in fighting #coronavirus is to #StayAtHome in order to protect the INDIA and save lives .@narendramodi @PMOIndia @TelanganaCMO @KTRTRS @RaoKavitha @cpwrlc @WHO @Eatala_Rajender @MC_GWMC @TelanganaCOPs @MinisterKTR @MPsantoshtrs,Telangana
87921,29/03/2020,Goodness can be delayed but not locked down. Despite the lockdown due to Coronavirus  we are receiving calls and rescuing children in need. If you spot a child in distress  call us on 1098 or report online on https://www.childlineindia.org/a/report/case #Childline1098 #childrights @cpwrlc 2/2 â at Zoo Park,Telangana
87922,29/03/2020,Power Engineers contribution in eradicating Corona virus ,Telangana
87923,29/03/2020,Shri @RahulGandhi writes to the PM regarding the COVID-19 pandemic &amp; the issues it entails while extending support to fight this crisis. ,Telangana
87924,29/03/2020,Our idea proposal to stop COVID-19 For full video visit :https://youtu.be/J0RJnvLkg4Q,Telangana
87925,29/03/2020,Dear all  Dont trust your ex messages in this Lockdown. It is temporary as #Lockdown21,Telangana
87926,29/03/2020,I along with @BJP4Warangal Dist Gen Sec. Santhosh distributed Rice &amp; groceries daily labour for their one day meals. I also request karyakarthaâs to feed the poor and needy in this lockdown period. @JPNadda @AmitShah @blsanthosh @BJP4India @kishanreddybjp @bandisanjay_bjp,Telangana
87927,29/03/2020,We very sorry for that's because all are lock down here...,Telangana
87928,29/03/2020,Goodness can be delayed but not locked down. Despite the lockdown due to Coronavirus  we are receiving calls and rescuing children in need. If you spot a child in distress  call us on 1098 or report online on https://www.childlineindia.org/a/report/case #Childline1098 #childrights @cpwrlc 2/2 â at Zoo Park,Telangana
87929,29/03/2020,@KTRTRS everyone slaughter  animals at there home places but no action taken  what a lock down sir @COVID19,Telangana
87930,29/03/2020,@KTRTRS meat is more dangerous than alcohol  for meat people going as group  but wine shops closed meat shops open  which stop spreading alcohol closed and which spread virus that open. What a lock down sir â at Parkal Bus Station,Telangana
92473,30/03/2020,Sir  Being an Indian we are also donating some amount to PMCares for Covid 19  And as a South Indian Sir  I'm Requesting you to pls respond when we r donating from South  It gives us some courage to donate more. Pls encourage us with ur Recognize  and this is my contribution. ,Telangana
92474,30/03/2020,Hi Guys!I hope all are enjoying Quarantine with family It's almost 14 days in Quarantine  Tq to each individual who supported to stop the rapid spreading of corona virus(Covid-19).Now it's rate is decreasing So we have to continue till the virus demolishes!#StayHomeStaySafe ,Telangana
92475,30/03/2020,It's lockdown time  best time to find your Best pics for uploading @Kondapak  India https://www.instagram.com/p/B-WTkvQg-Ia/?igshid=ulpopz7co0im,Telangana
93423,30/03/2020,Hi Guys!I hope all are enjoying Quarantine with family It's almost 14 days in Quarantine  Tq to each individual who supported to stop the rapid spreading of corona virus(Covid-19).Now it's rate is decreasing So we have to continue till the virus demolishes!#StayHomeStaySafe ,Telangana
93424,30/03/2020,Sir  Being an Indian we are also donating some amount to PMCares for Covid 19  And as a South Indian Sir  I'm Requesting you to pls respond when we r donating from South  It gives us some courage to donate more. Pls encourage us with ur Recognize  and this is my contribution. ,Telangana
